2,5.373,-1.34528,-0.65173,-0.64296,-1.75031,-0.59982,1
2,5.538,1.07287,0.73299,1.5093,0.04054,2.43992,1
2,5.704,5.33688,2.65231,7.67408,0.4373,10.15513,1
2,5.869,7.95689,1.93614,6.83104,0.0808,9.04921,1
2,6.035,7.21051,1.2746,6.10682,-0.33846,8.43697,1
2,6.2,6.49275,0.84759,5.55969,-0.66331,7.93313,1
2,6.365,6.0023,0.54526,5.24372,-0.86238,7.68162,1
2,6.532,5.69605,0.31438,4.91673,-1.09533,7.49505,1
2,6.696,5.39675,0.12721,4.67651,-1.21722,7.30564,1
2,6.862,5.20473,-0.01653,4.5114,-1.40297,7.08576,1
2,7.027,5.06447,-0.16279,4.2605,-1.51625,6.94011,1
2,7.193,4.85308,-0.30037,4.04068,-1.58789,6.77103,1
2,7.359,4.63706,-0.42337,3.87751,-1.74587,6.65445,1
2,7.525,4.48755,-0.52704,3.76484,-1.88831,6.55256,1
2,7.691,4.33833,-0.62175,3.63761,-1.97299,6.44445,1
2,7.858,4.20965,-0.71085,3.53434,-2.01547,6.34481,1
2,8.024,4.06448,-0.79267,3.40872,-2.01964,6.25984,1
2,8.189,3.91294,-0.86748,3.27761,-2.20677,6.19577,1
2,8.355,3.77414,-0.93781,3.19246,-2.3095,6.10883,1
2,8.519,3.66598,-1.00309,3.11962,-2.39891,6.05068,1
2,8.685,3.56274,-1.06754,3.03836,-2.44111,5.98576,1
2,8.85,3.4864,-1.12218,2.97393,-2.45444,5.91407,1
2,9.016,3.41063,-1.17709,2.89364,-2.55606,5.86523,1
2,9.182,3.33978,-1.22753,2.86127,-2.53357,5.80822,1
2,9.348,3.31376,-1.27096,2.84897,-2.50913,5.74866,1
2,9.514,3.22989,-1.32616,2.76835,-2.44916,5.68825,1
2,9.68,3.13909,-1.37155,2.70425,-2.48109,5.64761,1
2,9.847,3.0558,-1.41694,2.74245,-2.52191,5.59398,1
2,10.012,2.94244,-1.46625,2.64889,-2.56855,5.5426,1
2,10.179,2.88229,-1.51445,2.71947,-2.56772,5.47994,1
2,10.344,2.79612,-1.559,2.70069,-2.59465,5.41191,1
2,10.511,2.70878,-1.60467,2.60033,-2.7307,5.37889,1
2,10.677,2.63504,-1.64418,2.56083,-2.76235,5.3261,1
2,10.843,2.57778,-1.68536,2.50256,-2.79678,5.27925,1
2,11.009,2.54511,-1.72627,2.43133,-2.78679,5.23211,1
2,11.174,2.49334,-1.76074,2.37047,-2.81122,5.19372,1
2,11.34,2.41729,-1.79968,2.31576,-2.9667,5.16098,1
2,11.505,2.358,-1.83135,2.28468,-2.99669,5.11581,1
2,11.671,2.33487,-1.86105,2.23968,-3.02029,5.08025,1
2,11.836,2.31058,-1.89467,2.19144,-3.02307,5.03339,1
2,12.002,2.27443,-1.92521,2.14967,-3.00974,5.01956,1
2,12.167,2.23423,-1.96472,2.11147,-3.10997,4.99105,1
2,12.333,2.2458,-1.99162,2.08039,-3.12413,4.96678,1
2,12.499,2.23105,-2.02496,2.05935,-3.1158,4.94448,1
2,12.664,2.20098,-2.0611,2.0532,-3.06916,4.89649,1
2,12.83,2.19519,-2.08968,1.99363,-3.14579,4.89169,1
2,12.995,2.14256,-2.12163,1.94798,-3.20659,4.84935,1
2,13.161,2.08444,-2.15609,1.91431,-3.25268,4.82536,1
2,13.326,2.04222,-2.18215,1.88097,-3.28628,4.78923,1
2,13.492,2.01098,-2.21745,1.82787,-3.28239,4.74548,1
2,13.657,1.97744,-2.24631,1.78287,-3.35875,4.73024,1
2,13.823,1.94765,-2.27545,1.76312,-3.35958,4.69778,1
2,13.989,1.93464,-2.29423,1.79938,-3.41456,4.67237,1
2,14.155,1.93088,-2.31244,1.73593,-3.32959,4.6306,1
2,14.321,1.92134,-2.33569,1.69578,-3.27462,4.60632,1
2,14.487,1.8823,-2.36792,1.66406,-3.41511,4.58092,1
2,14.653,1.88056,-2.39229,1.64495,-3.38318,4.55213,1
2,14.818,1.91208,-2.41527,1.63233,-3.37207,4.5191,1
2,14.984,1.92712,-2.44525,1.60222,-3.32265,4.48128,1
2,15.149,2.05407,-2.40686,1.85248,-2.41001,4.44543,0
2,15.315,4.2776,-1.74505,4.44244,1.25943,4.57273,0
2,15.481,7.32415,0.38022,4.06787,-0.90764,5.97334,0
2,15.646,6.69865,0.10872,3.59747,-1.74781,6.41481,0
2,15.812,6.14226,-0.27683,3.32714,-2.2723,6.21496,0
2,15.977,6.10756,-0.50967,3.05746,-2.64741,6.09641,0
2,16.144,5.74521,-0.67162,2.87487,-2.87314,5.94004,0
2,16.31,5.42537,-0.80556,2.73565,-3.02473,5.70773,0
2,16.476,4.9809,-0.96751,2.63626,-3.09609,5.51635,0
2,16.641,4.66916,-1.09107,2.5372,-3.22075,5.36223,0
2,16.807,4.55002,-1.20904,2.43813,-3.43899,5.28461,0
2,16.973,4.24435,-1.3015,2.34651,-3.52562,5.19541,0
2,17.138,3.90224,-1.3892,2.26137,-3.58642,5.10057,0
2,17.304,3.64718,-1.48026,2.1691,-3.64639,5.01222,0
2,17.469,3.465,-1.56432,2.071,-3.69804,4.93573,0
2,17.635,3.32995,-1.62821,1.97518,-3.8638,4.8773,0
2,17.8,3.17697,-1.69349,1.87028,-3.94404,4.7898,0
2,17.966,3.03064,-1.75597,1.78416,-3.96847,4.70145,0
2,18.132,2.89473,-1.81818,1.72686,-3.97402,4.63285,0
2,18.297,2.75534,-1.87309,1.69999,-4.09175,4.62128,0
2,18.464,2.63736,-1.91456,1.66341,-4.10563,4.56624,0
2,18.629,2.54135,-1.95575,1.61711,-4.15811,4.51261,0
2,18.795,2.60207,-1.99918,1.5747,-4.04427,4.42793,0
2,18.96,2.58299,-2.05466,1.54395,-4.11146,4.35228,0
2,19.126,2.46674,-2.11714,1.50121,-4.21141,4.30571,0
2,19.291,2.62029,-2.15693,1.47304,-4.14367,4.23768,0
2,19.458,2.56766,-2.21689,1.44358,-4.1842,4.17078,0
2,19.624,2.48929,-2.2578,1.41963,-4.18143,4.11631,0
2,19.79,2.42047,-2.30908,1.36945,-4.29443,4.10078,0
2,19.956,2.33631,-2.35307,1.31862,-4.41549,4.0463,0
2,20.122,2.21775,-2.39397,1.2911,-4.31526,3.98759,0
2,20.288,2.14603,-2.43124,1.26131,-4.31304,3.9413,0
2,20.453,2.0908,-2.46823,1.23898,-4.33997,3.90743,0
2,20.619,2.03961,-2.50745,1.20919,-4.4402,3.88202,0
3,0.238,-0.03985,-0.03864,-0.04613,-0.01996,-0.09586,0
3,0.404,-0.08285,-0.07912,-0.09226,-0.07167,-0.16497,0
3,0.569,-0.09913,-0.11067,-0.13812,-0.14278,-0.24695,0
3,0.734,-0.13703,-0.14799,-0.18232,-0.16667,-0.3196,0
3,0.9,-0.17226,-0.18243,-0.22265,-0.13632,-0.3925,0
3,1.065,-0.2126,-0.21949,-0.26546,-0.16892,-0.46414,0
3,1.231,-0.2505,-0.25655,-0.31049,-0.2687,-0.49189,0
3,1.399,-0.27455,-0.28994,-0.34364,-0.28697,-0.56554,0
3,1.565,-0.28063,-0.31333,-0.38784,-0.34177,-0.64374,0
3,1.73,-0.28719,-0.33252,-0.41905,-0.34234,-0.71639,0
3,1.896,-0.33116,-0.37931,-0.45441,-0.3488,-0.78147,0
3,2.061,-0.36008,-0.41138,-0.49308,-0.47078,-0.81628,0
3,2.226,-0.37563,-0.44529,-0.52043,-0.48287,-0.87077,0
3,2.392,-0.40357,-0.47526,-0.55441,-0.5225,-0.92298,0
3,2.557,-0.43588,-0.5089,-0.5859,-0.53458,-0.97419,0
3,2.723,-0.46577,-0.53834,-0.61546,-0.54948,-1.00143,0
3,2.888,-0.47622,-0.56515,-0.63673,-0.5492,-1.07131,0
3,3.054,-0.50343,-0.59065,-0.66352,-0.58012,-1.11671,0
3,3.219,-0.53186,-0.61799,-0.68976,-0.56128,-1.18028,0
3,3.384,-0.5632,-0.64428,-0.71711,-0.56269,-1.22442,0
3,3.55,-0.59794,-0.67424,-0.74501,-0.6709,-1.22921,0
3,3.715,-0.60499,-0.69764,-0.76932,-0.71278,-1.28622,0
3,3.881,-0.61981,-0.71104,-0.78783,-0.76225,-1.30867,0
3,4.046,-0.63876,-0.73233,-0.8149,-0.76309,-1.36619,0
3,4.213,-0.66816,-0.7644,-0.84004,-0.75859,-1.41538,0
3,4.378,-0.68881,-0.7857,-0.86766,-0.84094,-1.40831,0
3,4.544,-0.69027,-0.80252,-0.88644,-0.85078,-1.4575,0
3,4.709,-0.70801,-0.82854,-0.91048,-0.86877,-1.50543,0
3,4.876,-0.72769,-0.85903,-0.9276,-0.81143,-1.63862,0
3,5.042,-0.73473,-0.81908,-0.6928,0.82352,-1.72867,1
3,5.208,0.40478,0.62614,4.59686,6.17244,-0.03532,1
3,5.374,3.4375,2.10448,5.81672,3.42139,16.11777,1
3,5.539,4.82169,3.06918,6.43135,2.05823,19.82938,1
3,5.705,6.18182,2.72299,5.76534,1.40251,17.30663,1
3,5.87,5.1288,1.90418,5.17585,1.11358,16.24768,1
3,6.036,4.28521,1.35295,4.76702,0.81649,15.26113,1
3,6.201,3.78349,0.9442,4.49217,0.63633,14.46578,1
3,6.367,3.34809,0.6314,4.2709,0.61834,13.76882,1
3,6.533,3.01984,0.34251,4.0035,0.52334,13.31502,1
3,6.698,2.72342,0.07754,3.81179,0.53796,12.79917,1
3,6.864,2.48313,-0.17822,3.64053,0.30102,12.5444,1
3,7.029,2.26907,-0.36801,3.50462,0.3266,12.24371,1
3,7.195,2.0504,-0.54754,3.35711,0.24312,12.07496,1
3,7.36,1.87644,-0.71078,3.22672,0.18831,11.9506,1
3,7.526,1.60699,-0.85877,3.10269,0.04469,11.6817,1
3,7.691,1.38054,-1.00597,2.99634,-0.17342,11.46678,1
3,7.857,1.16527,-1.12978,2.8864,-0.26785,11.36437,1
3,8.023,0.99422,-1.24071,2.79165,-0.30692,11.16787,1
3,8.188,0.86691,-1.34165,2.70491,-0.32294,10.99154,1
3,8.354,0.75976,-1.43339,2.62563,-0.31704,10.79151,1
3,8.519,0.65383,-1.52276,2.55243,-0.49861,10.67623,1
3,8.685,0.55591,-1.60399,2.48807,-0.50395,10.47569,1
3,8.85,0.47403,-1.67496,2.42564,-0.53149,10.27238,1
3,9.016,0.39944,-1.73989,2.36321,-0.51126,10.10161,1
3,9.189,0.31221,-1.81769,2.2936,-0.57421,9.98986,1
3,9.355,0.21794,-1.89103,2.21956,-0.70744,9.8824,1
3,9.521,0.15428,-1.95333,2.15327,-0.73611,9.8148,1
3,9.686,0.09111,-2.0109,2.0936,-0.74426,9.67354,1
3,9.853,0.05394,-2.05795,2.06128,-0.62171,9.45887,1
3,10.018,-0.00753,-2.11552,2.02786,-0.58124,9.35066,1
3,10.185,-0.07653,-2.18491,1.99029,-0.71728,9.2432,1
3,10.35,-0.1555,-2.24011,1.93449,-0.71446,9.12666,1
3,10.517,-0.20239,-2.26035,1.91073,-0.26589,8.94731,1
3,10.683,-0.27334,-2.35499,1.82537,-0.29821,8.74475,1
3,10.849,-0.33772,-2.40913,1.75245,-0.39293,8.65949,1
3,11.016,-0.47184,-2.49798,1.68256,-0.55847,8.5422,1
3,11.182,-0.56757,-2.57106,1.63284,-0.63745,8.46425,1
3,11.348,-0.66354,-2.64545,1.57759,-0.65179,8.33838,1
3,11.513,-0.74469,-2.69907,1.52952,-0.6501,8.20973,1
3,11.679,-0.81637,-2.75138,1.46516,-0.82464,8.17997,1
3,11.844,-0.90019,-2.8121,1.41433,-0.84628,8.06595,1
3,12.01,-0.95438,-2.86126,1.36765,-0.8668,7.99759,1
3,12.175,-1.0314,-2.91462,1.32235,-0.87551,7.89896,1
3,12.341,-1.08655,-2.96193,1.27815,-0.90587,7.85103,1
3,12.507,-1.14996,-3.01135,1.22566,-1.08744,7.82278,1
3,12.672,-1.20949,-3.05657,1.18257,-1.1102,7.74206,1
3,12.838,-1.25104,-3.09389,1.15053,-1.03909,7.62022,1
3,13.003,-1.28408,-3.13096,1.11683,-0.99862,7.54051,1
3,13.169,-1.32806,-3.17538,1.07594,-0.99187,7.46963,1
3,13.334,-1.38005,-3.22217,1.03368,-1.16473,7.42801,1
3,13.5,-1.41407,-3.2595,1.01241,-1.17906,7.37075,1
3,13.665,-1.45562,-3.30234,0.97843,-1.20801,7.30113,1
3,13.831,-1.48842,-3.33704,0.9486,-1.174,7.22949,1
3,13.997,-1.51855,-3.3699,0.91766,-1.16642,7.19594,1
3,14.162,-1.56835,-3.42168,0.87899,-1.32999,7.16239,1
3,14.328,-1.60188,-3.46137,0.84998,-1.35248,7.09832,1
3,14.493,-1.64465,-3.50527,0.83258,-1.35107,7.00952,1
3,14.659,-1.66335,-3.52946,0.79915,-1.34489,6.95554,1
3,14.824,-1.69348,-3.57125,0.7638,-1.43961,6.97875,1
3,14.99,-1.72871,-3.61252,0.72927,-1.50032,6.85969,1
3,15.155,-1.42622,-3.3026,1.29003,0.47022,5.83101,0
3,15.321,1.50713,-1.50173,1.74333,2.44216,3.53175,0
3,15.487,3.13428,-1.04172,2.10189,0.75803,4.1924,0
3,15.652,3.54489,-0.63429,1.61599,0.75241,5.36107,0
3,15.818,3.00138,-0.8982,0.97705,0.17735,5.42741,0
3,15.984,2.37598,-1.26621,0.56159,-0.18944,4.91787,0
3,16.149,1.7535,-1.59952,0.20939,-0.39827,4.06451,0
3,16.315,0.91696,-1.89787,-0.09364,-0.65179,3.66822,0
3,16.481,0.49371,-2.10316,-0.3185,-0.90643,3.48307,0
3,16.647,0.16109,-2.26719,-0.51352,-1.0672,3.24015,0
3,16.813,-0.0605,-2.42438,-0.67126,-1.22628,3.06433,0
3,16.98,-0.25269,-2.54924,-0.7975,-1.32971,3.05147,0
3,17.145,-0.39579,-2.6578,-0.92042,-1.44439,2.99017,0
3,17.312,-0.54352,-2.76374,-1.0265,-1.57396,2.87767,0
3,17.478,-0.67278,-2.86257,-1.12898,-1.65547,2.67436,0
3,17.645,-0.81831,-2.96561,-1.22456,-1.74794,2.47785,0
3,17.81,-0.94709,-3.04763,-1.31323,-1.82607,2.35627,0
3,17.977,-1.0416,-3.13096,-1.40853,-1.89072,2.49702,0
3,18.142,-1.09797,-3.17538,-1.46627,-1.9815,2.44582,0
3,18.309,-1.18811,-3.24977,-1.54361,-2.06441,2.43699,0
3,18.476,-1.24909,-3.30024,-1.60162,-2.11557,2.31364,0
3,18.641,-1.34215,-3.36595,-1.66875,-2.1656,2.2087,0
3,18.813,-1.43934,-3.43824,-1.73587,-2.27268,2.14942,0
3,18.979,-1.49935,-3.47583,-1.78587,-2.3095,2.09191,0
3,19.145,-1.5737,-3.52367,-1.8414,-2.37752,2.16632,0
3,19.311,-1.62837,-3.56205,-1.89167,-2.42558,2.22056,0
3,19.478,-1.68862,-3.60463,-1.94084,-2.44188,2.10528,0
3,19.643,-1.75933,-3.65379,-1.98476,-2.5307,2.2087,0
3,19.81,-1.80913,-3.68901,-2.02951,-2.54588,2.03742,0
3,19.976,-1.87887,-3.73607,-2.07785,-2.59562,1.99328,0
3,20.141,-1.93426,-3.76682,-2.12399,-2.63694,1.92315,0
3,20.308,-1.98699,-3.80231,-2.161,-2.68613,1.94586,0
3,20.473,-2.02926,-3.81992,-2.19111,-2.75414,1.97966,0
3,20.639,-2.07203,-3.85199,-2.23144,-2.78647,1.86539,0
3,20.804,-2.11697,-3.88458,-2.26652,-2.81204,1.78644,0
4,0.238,-0.06428,-0.04838,-0.06392,-0.05707,-0.17397,0
4,0.404,-0.12502,-0.07097,-0.1189,-0.12396,-0.19491,0
4,0.569,-0.19714,-0.122,-0.18308,-0.1742,-0.38737,0
4,0.735,-0.25535,-0.16506,-0.24068,-0.22799,-0.52927,0
4,0.901,-0.30546,-0.20493,-0.29066,-0.27413,-0.60634,0
4,1.065,-0.3586,-0.24586,-0.33748,-0.32109,-0.72484,0
4,1.231,-0.41858,-0.28414,-0.39114,-0.37133,-0.77586,0
4,1.397,-0.4616,-0.31205,-0.43244,-0.41283,-0.90684,0
4,1.563,-0.52208,-0.34846,-0.47584,-0.44997,-0.97812,0
4,1.727,-0.57953,-0.387,-0.51267,-0.48355,-1.04828,0
4,1.893,-0.63166,-0.42049,-0.55581,-0.53215,-1.17013,0
4,2.058,-0.70961,-0.46382,-0.60737,-0.56983,-1.2726,0
4,2.224,-0.76174,-0.49173,-0.64972,-0.60642,-1.35702,0
