54566,205400.2031,32,5
54585.08008,205385.5125,31.7,5
54583.83008,205400.5422,31.3,5
54560.16016,205390.7625,31.4,5
54483.67031,205404.9016,32.3,5
54357.01016,205391.0609,34.6,5
54200.7,205396.6609,38.1,5
54014.61016,205396.6813,42.9,5
53834.7,205386.2516,48.3,5
53644.51992,205410.2016,54.2,5
53454.33984,205395.961,60.49549785,5
53603.65977,205422.5719,67.33513749,5
53773.30977,205394.6625,74.38736809,5
53965.37969,205403.8922,80.94044408,5
54210.26953,205389.2031,86.60242514,5
54505.32969,205402.4938,90.7011762,5
54830.03984,205396.3438,93.38436744,5
55184.52969,205395.7734,94.51947428,5
55532.83984,205405.6531,94.7937774,5
55891.41992,205381.1531,94.31436273,5
56250,205394.8437,93.21262359,5
56250,205399.4937,91.68661248,5
55979.53984,205397.0625,89.93438188,5
55717.33984,205422.5219,88.08130589,5
55461.60977,205415.0109,86.01932483,5
55221.32969,205416.35,83.82057377,5
54980.90977,205423.4703,81.63738253,5
54765.27969,205416.1203,79.30227569,5
54550.68984,205435.7907,76.62797256,5
54354.70977,205417.7907,74.10738723,5
54171.63984,205431.911,71.31362852,5
53993.45,205410.85,68.3,5
54105.25,205428.9313,65,5
54209.58984,205414.711,61.4,5
54330.10977,205409.2016,57.7,5
54436.58984,205430.0125,54,5
54529.36992,205407.5625,50.2,5
54562.66016,205426.7719,47.2,5
54537.38008,205409.9813,45.5,5
54462.41016,205425.4703,45.1,5
54334.79023,205424.9391,46.6,5
54198.66992,205415.4891,49.6,5
54036.96992,205429.4282,54,5
53874.29023,205413.4094,59.2,5
53700.30039,205432.7188,65,5
53518.90039,205407.2079,71,5
53372.29023,205416.5579,77.2,5
53261.13008,205429.7688,82.9,5
53221.96992,205410.4188,87.8,5
53217.08984,205427.1188,91.3,5
53245.43984,205406.9391,93.4,5
53285.53008,205421.3094,94.4,5
53320.06016,205420.35,94.4,5
53366.85,205414.2594,94,5
53399.21992,205423.4797,93.2,5
53444.33984,205412.5297,92.4,5
53476.32969,205431.6985,91.5,5
53505.92969,205407.3375,90.5,5
53539.20977,205412.9282,89.6,5
53566.95977,205418.2282,88.6,5
53617.48945,205410.1688,87.4,5
53667.04922,205428.0391,85.7,5
53732.5793,205402.3391,83.8,5
53802.6793,205422.6891,81.5,5
53873.09922,205416.6297,79.1,5
53956.40938,205417.3203,76.5,5
54032.49961,205430.5109,73.8,5
54125.41953,205417.4609,71,5
54208.92969,205441.1703,67.8,5
54294.13984,205413.4203,64.6,5
54368.21016,205434.2594,61.4,5
54395.51016,205428.2188,58.9,5
54383.59023,205417.9188,57.3,5
54303.43008,205433.1688,57.2,5
54190.38008,205413.3485,58.9,5
54040.26992,205437.3391,62.1,5
53872.2,205407.0985,66.6,5
53701.11016,205416.7891,72,5
53514.15,205413.3891,77.9,5
53341.53008,205409.4,84.1,5
53170.73008,205419.85,90.3,5
53045.38008,205405.95,96.4,5
52969.81016,205428.1203,101.5,5
52939.19023,205408.9,105.2,5
52958.23047,205411.0094,107.4,5
52986.44062,205425.9094,108.4,5
53037.30039,205413.75,108.4,5
53080.18047,205434.9594,107.8,5
53124.70039,205424.7891,107,5
53169.21016,205439.3188,106.1,5
53204.4,205438.7688,105.4,5
53250.65,205423.4391,104.3,5
53287.1,205440.1282,103.2,5
53338.51016,205428.5188,102.2,5
53388.44023,205452.4094,101.1,5
53446.37031,205427.7281,99.7,5
53519.19023,205433.8875,98,5
53587.84023,205430.4672,95.9,5
53679.36016,205417.8282,93.6,5
53765.29023,205441.4782,91.2,5
53858.20039,205414.3594,88.2,5
53951.25039,205431.8891,85.1,5
54036.37031,205414.1594,81.9,5
54131.97031,205408.4985,78.7,5
54216.89023,205420.7079,75.1,5
54313.39023,205408.2282,71.6,5
54379.31055,205430.4985,68.3,5
54405.30039,205411.8985,66.1,5
54380.65039,205428.9875,65.2,5
54295.69023,205411.4969,65.8,5
54187.45,205407.8563,68.2,5
54043.09023,205419.5766,71.9,5
53896.38008,205406.5063,76.5,5
53734.58008,205434.1672,81.6,5
53566.71016,205413.0985,86.9,5
53405.23984,205412.1282,92.2,5
53253.91953,205422.3188,97.3,5
53158.79961,205416.4,101.6,5
53103.63984,205437.6297,104.5,5
53101.03984,205425.8297,105.9,5
53117.10977,205444.4203,105.9519052,5
53152.26953,205441.911,104.9242699,5
53192.58945,205447.1719,103.1906894,5
53229.19922,205456.9016,100.9297996,5
53270.02891,205433.1813,98.72527774,5
53293.12891,205429.0922,96.46584155,5
53316.47891,205389.5422,94.24524984,5
53323.53867,205381.9719,91.86230227,5
53323.89844,205340.0828,89.62083939,5
53323.89844,205326.4938,87.32974265,5
53323.89844,205305.6234,84.95102918,5
53323.89844,205278.3531,82.53510787,5
53323.89844,205294.6422,80.13238763,5
53397.77852,205268.0219,77.79327735,5
53491.49883,205274.9812,75.49779924,5
53585.81914,205309.3406,73.05723543,5
53696.21914,205311.8703,70.57782714,5
53814.94922,205355.3094,67.96077471,5
53937.44922,205363.5094,65.20223759,5
54075.53945,205376.8688,62.49333433,5
54196.89961,205402.1391,59.72014261,5
54303.71992,205412.2094,57.2636992,5
54367.16992,205425.1,55.4,5
54322.68008,205416.6203,54.8,5
54230.85,205437.0203,55.5,5
54111.65977,205417.861,57.7,5
53980.35,205426.8516,61,5
53831.24023,205417.6219,65.1,5
53691.54023,205417.011,69.7,5
53538.91016,205443.8313,74.4,5
53413.48008,205424.9813,79,5
53317.26992,205440.4203,83.1,5
53262.35,205427.8407,86.6,5
53258.85977,205432.111,88.8,5
53277.02969,205444.1907,89.9,5
53327.63984,205431.561,89.8,5
53374.35977,205459.1797,88.9,5
53425.54961,205436.0797,87.5,5
53476.53984,205446.2797,86,5
53518.11992,205432.7704,84.4,5
53565.08008,205433.3704,82.9,5
53598.48008,205445.4,81.7,5
53644.18008,205422.6891,80.4,5
53682.83008,205436.6094,79.1,5
53726.51992,205416.5907,77.5,5
53783.30977,205422.1407,75.6,5
53839.98984,205414.1219,73.7,5
53920.58984,205400.5922,71.5,5
53993.80977,205418.6235,69,5
54080.41953,205396.9735,66.6,5
54167.64961,205415.3532,64,5
54251.07969,205399.2641,61.2,5
54332.85977,205405.325,58.5,5
54376.96992,205410.275,56,5
54386.81992,205393.4438,54.4,5
54330.71992,205422.0828,54.2,5
54229.3,205400.6219,55.1,5
54093.81016,205418.4313,57.9,5
53929.66016,205415.9703,61.8,5
53766.97031,205413.95,66.3,5
53584.35,205428.3891,71.6,5
53412.51992,205409.3985,77.2,5
53240.78984,205420.9485,82.7,5
53097.3,205405.9578,88.1,5
53007.17031,205415.2782,92.6,5
52959.81055,205419.2782,96,5
52970.25039,205410.2188,98.1,5
52994.10039,205429.4594,98.7,5
53039.14023,205409.5891,98.4,5
53081.57031,205437.9985,97.6,5
53119.60039,205425.2594,96.4,5
53164.33047,205426.0203,95.2,5
53199.98047,205440.05,94,5
53246.96016,205426.3703,92.6,5
53285.06992,205456.8,91.3,5
53328.79961,205427.8406,90,5
53377.99961,205440.9406,88.6,5
53426.90938,205433.3906,86.9,5
53496.78945,205425.5219,84.9,5
53565.66953,205428.5922,82.7,5
53654.89961,205403.5313,80.4,5
53741.53945,205426.0813,77.8,5
53828.14961,205408.161,75,5
53922.72969,205417.15,72.2,5
54005.84961,205409.6813,69.3,5
54105.01992,205402.9516,66.1,5
54177.18008,205427.411,63.2,5
54216.71016,205406.0516,61.1,5
54196.10039,205422.1704,60.3,5
54113.19023,205406.7204,61.1,5
53991.40039,205413.111,63.3,5
53829.99062,205426.3407,66.9,5
53665.21055,205410.7203,71.7,5
53481.00078,205431.1203,77.3,5
53293.58086,205411.7094,83.5,5
53104.2707,205419.6282,89.9,5
52919.70039,205415.9078,96.3,5
52787.89023,205413.8469,102.1,5
52700.13008,205428.0782,106.7,5
52676.6,205416.9282,109.7,5
52687.08984,205430.9078,111.5,5
52715.76953,205414.9469,112,5
52758.89961,205422.9579,111.8,5
52792.90938,205432.8579,111,5
52843.30938,205415.3282,109.9,5
52882.26953,205443.6485,108.8,5
52925.58984,205432.7485,107.5,5
52963.35,205451.7688,105.9,5
53017.75,205420.2782,104.4,5
53069.04023,205446.2188,102.8,5
53112.70039,205427.2188,100.7476609,5
53451.06055,205442.8,98.33853879,5
53778.78047,205445.7188,95.30779469,5
54114.86055,205417.9688,91.73019471,5
54439.79062,205433.5282,87.52010994,5
54760.78047,205405.7079,82.93151654,5
55081.77031,205395.6579,78.05799567,5
55390.22031,205386.4672,73.2327335,5
55679.02031,205395.4766,68.42852125,5
55964.51016,205375.1454,63.95775516,5
56250,205385.2251,60.22477555,5
56250,205376.0938,57.62563268,5
55983.11992,205369.0751,56.55637678,5
55668.35977,205392.436,57.33397677,5
55314.78984,205389.4672,60.04406153,5
54949.35977,205398.0079,64.73265493,5
54566.92969,205409.9485,70.60617581,5
54195.17969,205404.7297,77.53143797,5
53822.49961,205431.5297,85.03565022,5
53457.69961,205424.211,92.50641632,5
53102.78945,205446.0719,99.691735,5
52748.53945,205428.9532,106.2,5
52681.30938,205437.7719,111.4,5
52655.79961,205434.0813,115.3,5
52682.95938,205425.4313,117.7,5
52720.59961,205447.3407,118.9,5
52773.88984,205426.7907,119.2,5
52822.93984,205436.9797,118.7,5
52865.56992,205415.6297,117.8,5
52919.5,205420.1391,116.9,5
52958.89023,205422.6094,115.8,5
53014.00039,205410.9485,114.5,5
53057.34062,205434.8985,113.4,5
53110.59062,205404.9985,112.2,5
53168.38086,205423.8485,110.9,5
53225.41055,205406.1188,109.1,5
53304.38047,205409.0688,107.3,5
53382.44062,205430.3485,105.2,5
53479.88047,205414.1797,103,5
53571.09023,205440.7,100.4,5
53666.32031,205413.3188,97.5,5
53768.14023,205422.7485,94.7,5
53859.62031,205408.4297,91.6,5
53966.96016,205407.5407,88.4,5
54062.06016,205430.35,85.2,5
54167.32031,205414.461,81.8,5
54266.91016,205426.311,78.2,5
54352.75,205406.7422,74.8,5
54419.26016,205419.1719,71.5,5
54422.95039,205416.961,69,5
54387.18008,205412.8922,68,5
54287.88984,205441.8235,68.4,5
54157.89961,205430.6032,70.7,5
54004.86953,205448.9328,74.2,5
53830.68945,205426.1125,78.5,5
53663.43945,205422.5422,83.5,5
53481.85938,205443.0125,88.9,5
53317.18945,205430.8719,94.3,5
53172.6293,205446.7719,99.5,5
53077.81914,205426.7125,104.1,5
53040.81914,205433.4313,107.4,5
53038.34922,205421.1203,109.5,5
53078.21914,205409.0297,110,5
53121.11914,205429.2094,109.4,5
53176.25899,205415.3891,108.1,5
53225.56914,205434.8188,106.6,5
53265.98945,205407.3188,104.9,5
53315.73945,205411.4485,103.2,5
53350.29961,205417.5281,101.5,5
53402.12969,205398.9688,99.7,5
53444.23984,205420.4594,98,5
53494.95,205403.7703,95.9,5
53554.3,205425.0406,93.6,5
53614.04023,205411.05,91.1,5
53696.52031,205409.95,88.4,5
53775.28008,205421.6907,85.5,5
53874.65977,205409.8797,82.2,5
53970.64961,205421.3407,78.8,5
54069.48945,205391.761,75.2,5
54172.63945,205403.7203,71.6,5
54267.74961,205403.5203,67.8,5
54379.41953,205395.5094,63.8,5
54478.92969,205409.6188,59.8,5
54573.91953,205389.9594,56,5
54630.44961,205408.9094,52.6,5
54630.16953,205390.3594,50,5
54590.85977,205401.9407,49,5
54495.71992,205411.9407,49.4,5
54387.94023,205402.5797,51.1,5
54252.26016,205427.4204,53.6,5
54109.86992,205405.0297,56.6,5
53959.53984,205426.0297,60.1,5
53799.32969,205415.4,63.8,5
53664.73984,205407.8297,67.2,5
53555.51992,205418.8,70.2,5
53508.93008,205406.1297,72.3,5
53497.36992,205424.4594,73.1,5
53521.21992,205406.1891,72.7,5
53568.50977,205418.5297,71.3,5
53611.87969,205415.0797,69.3,5
53671.15977,205406.1297,67.3,5
53721.30977,205422.6906,65,5
53775.10977,205399.061,62.7,5
53820.67969,205421.6016,60.7,5
53855.04961,205404.3016,58.9,5
53900.21953,205410.111,57.2,5
53935.46953,205422.7,55.5,5
53992.6293,205407.9594,53.6,5
54047.63945,205433.5891,51.6,5
54115.73945,205419.9188,49.6,5
54174.6793,205434.9797,47.44433095,5
54231.54922,205421.7485,45.66738706,5
54288.49922,205424.5281,44.10825116,5
54332.58906,205441.6172,42.81069473,5
