,time,중지,검지,약지,소지,엄지,target
1,14.656,0.05576,-2.01923,-4.56261,-1.65049,-5.19816,2
1,14.822,0.00882,-2.07395,-4.6262,-1.68572,-5.21926,2
1,14.988,-0.02016,-2.11595,-4.70769,-1.71971,-5.18258,2
1,15.153,-0.06616,-2.16873,-4.70315,-1.76044,-5.26361,1
1,15.318,-0.11058,-2.21295,-4.75472,-1.79542,-5.49639,1
1,15.484,1.21706,-1.22447,-0.99711,-1.77618,1.84835,1
1,15.649,7.54086,3.04916,1.48071,-1.27791,12.4065,1
1,15.815,11.75631,2.43983,0.91242,-1.42959,9.71644,1
1,15.981,10.05564,1.83464,-0.13466,-1.81067,8.04238,1
1,16.147,8.63568,1.41598,-0.88356,-2.11853,7.01272,1
1,16.311,7.64609,1.091,-1.46013,-2.37291,5.9821,1
1,16.477,6.85625,0.83428,-1.92983,-2.55932,5.47985,1
1,16.642,6.18455,0.6063,-2.3111,-2.70626,4.6741,1
1,16.808,5.63919,0.42529,-2.6098,-2.84394,4.12847,1
1,16.974,5.2419,0.26916,-2.86256,-2.96689,3.87507,1
1,17.139,4.90227,0.12325,-3.11263,-3.11857,3.16953,1
1,17.306,4.55287,-0.02321,-3.33226,-3.23701,2.72099,1
1,17.47,4.25262,-0.15171,-3.53264,-3.33422,2.35827,1
1,17.636,4.01476,-0.26722,-3.72447,-3.43667,1.86298,1
1,17.801,3.83076,-0.37472,-3.88852,-3.52488,1.55444,1
1,17.967,3.63606,-0.47448,-4.0002,-3.5866,1.28833,1
1,18.133,3.47885,-0.56153,-4.05765,-3.64157,1.05603,1
1,18.298,3.29013,-0.65604,-4.20807,-3.77052,0.8525,1
1,18.464,3.13796,-0.74143,-4.34754,-3.84323,0.66814,1
1,18.63,3.00752,-0.82903,-4.47311,-3.85098,0.64632,1
1,18.796,2.84905,-0.91386,-4.5717,-3.90895,0.35385,1
1,18.961,2.69215,-0.99235,-4.70262,-3.97192,0.20114,1
1,19.128,2.56928,-1.07663,-4.79105,-4.0254,-0.02517,1
1,19.294,2.45397,-1.14185,-4.84021,-4.07038,-0.20234,1
1,19.46,2.33519,-1.21093,-4.9177,-4.12385,-0.36032,1
1,19.626,2.20949,-1.26896,-4.91689,-4.15309,-0.47324,1
1,19.791,2.10772,-1.31788,-5.09537,-4.24305,-0.63865,1
1,19.957,2.02864,-1.37729,-5.21881,-4.27503,-0.78273,1
1,20.123,1.93633,-1.43505,-5.27144,-4.29602,-0.90716,1
1,20.289,1.83678,-1.49004,-5.3214,-4.32476,-1.00736,1
1,20.454,1.73848,-1.54641,-5.41679,-4.37924,-1.05819,1
1,20.621,1.66791,-1.59671,-5.55171,-4.43746,-1.15432,1
1,20.786,1.59355,-1.64175,-5.70721,-4.49593,-1.18812,1
1,20.953,1.51794,-1.69508,-5.86057,-4.58789,-0.96397,1
2,0.238,-0.43093,-0.14872,-0.26412,-0.25195,-0.26483,1
2,0.404,-0.79262,-0.27745,-0.48039,-0.45949,-0.48416,1
2,0.569,-1.06775,-0.385,-0.68227,-0.6801,-0.64457,1
2,0.735,-1.30987,-0.48241,-0.87867,-0.85588,-0.83298,1
2,0.9,-1.52199,-0.57924,-1.05466,-1.0711,-0.98251,1
2,1.066,-1.70018,-0.67375,-1.20294,-1.18255,-1.11551,1
2,1.232,-1.85783,-0.76218,-1.32924,-1.29129,-1.21642,1
2,1.397,-1.99701,-0.8419,-1.43202,-1.5254,-1.36031,1
