,time,중지,검지,약지,소지,엄지,target
1,5.379,2.04369,-1.4675,0.02004,0.90201,0.11258,P
1,5.544,0.92551,-2.29453,-1.2479,0.68933,0.28921,P
1,5.71,0.25618,-3.08315,-2.2766,0.32674,-1.02779,P
1,5.874,-0.93126,-3.73572,-2.68629,0.09444,-1.67386,P
1,6.04,-1.52438,-4.11463,-3.06697,-0.08816,-2.06323,P
1,6.205,-1.88158,-4.38803,-3.26523,-0.2344,-2.51904,P
1,6.371,-2.14713,-4.57643,-3.44705,-0.35447,-2.97605,P
1,6.537,-2.39394,-4.76063,-3.62946,-0.46016,-3.3286,P
1,6.702,-2.59477,-4.93298,-3.7748,-0.55408,-3.59798,P
1,6.868,-2.75416,-5.06507,-3.89322,-0.64564,-3.83867,P
1,7.033,-2.89027,-5.19269,-4.0224,-0.72621,-4.04996,P
1,7.199,-3.0176,-5.30768,-4.14501,-0.79632,-4.24453,P
1,7.364,-3.13919,-5.40057,-4.23203,-0.86303,-4.41543,P
1,7.53,-3.25563,-5.48846,-4.32713,-0.92712,-4.55119,P
1,7.696,-3.35726,-5.57082,-4.41295,-0.98703,-4.70823,P
1,7.862,-3.45495,-5.64449,-4.49549,-1.04354,-4.87482,P
1,8.028,-3.54145,-5.70975,-4.56487,-1.09586,-4.99027,P
1,8.193,-3.62523,-5.77554,-4.62587,-1.14818,-5.11313,P
1,8.359,-3.70236,-5.83632,-4.68777,-1.19684,-5.2563,P
1,8.524,-3.77828,-5.89789,-4.75117,-1.24549,-5.41382,P
1,8.69,-3.84845,-5.9571,-4.802,-1.28604,-5.56129,P
1,8.857,-3.91257,-6.00525,-4.82802,-1.33104,-5.682,P
1,9.023,-3.97275,-6.04788,-4.90368,-1.36348,-5.78764,P
1,9.188,-4.02659,-6.09893,-4.96558,-1.40246,-5.90166,P
1,9.354,-4.07831,-6.14445,-5.01133,-1.43882,-6.00515,P
1,9.52,-4.13669,-6.17576,-5.05619,-1.47544,-6.08283,P
1,9.685,-4.19415,-6.22602,-5.10075,-1.51181,-6.17462,P
1,9.851,-4.24255,-6.27181,-5.15308,-1.54817,-6.24943,P
1,10.017,-4.28489,-6.31338,-5.20033,-1.58035,-6.37085,P
1,10.183,-4.33752,-6.35733,-5.25386,-1.60965,-6.44065,P
1,10.348,-4.37653,-6.39048,-5.28974,-1.64653,-6.54128,P
1,10.515,-4.43128,-6.43574,-5.33131,-1.67845,-6.63975,P
1,10.68,-4.48028,-6.47995,-5.37796,-1.71324,-6.74922,P
1,10.847,-4.52837,-6.51836,-5.40906,-1.74045,-6.82667,P
1,11.013,-4.56587,-6.54468,-5.44405,-1.76844,-6.88881,P
1,11.178,-4.60186,-6.60073,-5.46647,-1.79486,-6.9641,P
1,11.344,-4.60337,-6.64283,-5.47335,-1.82468,-7.0382,P
1,11.509,-4.64542,-6.68782,-5.50744,-1.85215,-7.13524,P
1,11.675,-4.68776,-6.73334,-5.53944,-1.877,-7.16321,P
1,11.84,-4.76519,-6.77439,-5.56785,-1.90055,-7.22153,P
1,12.006,-4.80451,-6.82465,-5.59506,-1.92985,-7.29419,P
1,12.171,-4.83596,-6.87017,-5.63184,-1.95732,-7.37737,P
1,12.337,-4.87317,-6.91359,-5.70092,-1.98452,-7.46772,P
1,12.503,-4.92005,-6.94438,-5.75176,-2.01199,-7.51815,P
1,12.668,-4.96178,-6.99095,-5.78256,-2.04286,-7.58843,P
1,12.834,-5.00201,-7.02884,-5.82562,-2.07556,-7.66802,P
1,12.999,-5.04405,-7.0641,-5.863,-2.10277,-7.76076,P
1,13.165,-5.08035,-7.09463,-5.89919,-2.12788,-7.80546,P
1,13.33,-5.11362,-7.12489,-5.90666,-2.15927,-7.87716,P
1,13.496,-5.14538,-7.15857,-5.91235,-2.18596,-7.94218,P
1,13.661,-5.17925,-7.19672,-5.95391,-2.21133,-8.02416,P
1,13.828,-5.21071,-7.21725,-5.96378,-2.23828,-8.07698,P
1,13.994,-5.25063,-7.25251,-5.99937,-2.26261,-8.12503,P
1,14.159,-5.28692,-7.28487,-6.03734,-2.28981,-8.18789,P
1,14.326,-5.31687,-7.32382,-6.06874,-2.31153,-8.2498,P
1,14.492,-5.34802,-7.3575,-6.10343,-2.33481,-8.30955,P
1,14.659,-5.38401,-7.38223,-6.13633,-2.35417,-8.34779,P
1,14.825,-5.38946,-7.41171,-6.11569,-2.37798,-8.39871,P
1,14.991,-5.4442,-7.44591,-6.1752,-2.39838,-8.4532,P
1,15.156,-5.48776,-7.47696,-6.20421,-2.41669,-8.52061,R
1,15.322,-5.51104,-7.50775,-6.20271,-2.43657,-8.62291,R
1,15.489,-4.94606,-6.45916,-3.73054,-2.23566,-8.40492,R
1,15.655,-3.96338,-4.06385,-2.87648,-2.49936,-6.32257,R
1,15.822,-3.49881,-3.35417,0.04605,-2.30499,-2.26281,R
1,15.988,0.16665,-0.97281,1.63097,-0.84472,9.85601,R
1,16.155,0.34782,1.30462,1.6546,-0.22367,13.8718,R
1,16.32,-0.35569,3.37443,1.07146,-0.32073,13.53741,R
1,16.486,-1.00566,3.62915,0.65012,-0.41883,13.58378,R
1,16.651,-1.38434,4.0799,0.32715,-0.53707,13.13203,R
1,16.818,-1.58124,3.52074,0.05413,-0.69142,12.4415,R
1,16.984,-1.81322,3.29076,-0.22129,-0.82457,12.27586,R
1,17.15,-2.03976,3.26181,-0.43869,-0.93235,12.37027,R
1,17.317,-2.21972,3.1805,-0.68122,-1.04144,12.0354,R
1,17.482,-2.38607,2.87106,-0.84629,-1.1555,11.39077,R
1,17.649,-2.56876,2.75554,-1.02152,-1.24105,11.12115,R
1,17.815,-2.63106,2.61529,-1.11483,-1.32607,11.31786,R
1,17.981,-2.82977,2.42584,-1.25956,-1.4485,10.86277,R
1,18.147,-2.95197,2.25401,-1.35047,-1.54686,10.6835,R
1,18.312,-2.34403,2.1706,-1.13187,-1.60206,10.71553,R
1,18.478,-2.79227,1.97482,-1.34419,-1.70121,10.28099,R
1,18.643,-3.11287,1.79089,-1.48145,-1.79852,9.94804,R
1,18.809,-3.27317,1.64196,-1.58851,-1.88852,9.71356,R
1,18.974,-3.40898,1.49776,-1.6534,-1.97118,9.45303,R
1,19.14,-3.27983,1.42198,-1.69796,-2.0303,9.34475,R
1,19.306,-3.61102,1.28988,-1.81757,-2.11166,9.06438,R
1,19.472,-3.74984,1.17174,-1.91506,-2.18727,8.86742,R
1,19.637,-3.84572,1.04859,-1.97756,-2.25398,8.68434,R
1,19.803,-3.93102,0.93939,-2.04694,-2.32435,8.53686,R
1,19.969,-4.00693,0.83519,-2.09179,-2.38059,8.36644,R
1,20.134,-4.07015,0.7252,-2.14771,-2.44756,8.24525,R
1,20.3,-4.13608,0.63205,-2.19167,-2.50145,8.25529,R
1,20.465,-4.1875,0.54785,-2.23563,-2.56162,8.26366,R
1,20.632,-4.23166,0.48969,-2.29155,-2.60557,8.15682,R
1,20.797,-4.28247,0.38497,-2.3382,-2.65684,7.90274,R
1,20.964,-4.3475,0.30129,-2.50148,-2.70681,7.63432,R
1,21.129,-4.37865,0.1934,-2.56996,-2.76253,7.46892,R
1,21.295,-4.45547,0.11104,-2.64652,-2.82035,7.31833,R
1,21.462,-4.51778,0.02395,-2.69526,-2.86587,7.24352,R
1,21.627,-4.58039,-0.04342,-2.75985,-2.91348,7.16488,R
1,21.794,-4.63906,-0.10552,-2.80112,-2.9365,7.73996,R
2,0.238,-0.04846,-0.03235,-0.05349,-0.03987,-0.06381,R
2,0.404,-0.09533,-0.07427,-0.10993,-0.1426,-0.11846,R
2,0.569,-0.13236,-0.13016,-0.15311,-0.27324,-0.18658,R
2,0.735,-0.17831,-0.20935,-0.21642,-0.30931,-0.26499,R
2,0.901,-0.227,-0.27585,-0.27433,-0.3921,-0.31439,R
2,1.065,-0.26838,-0.33356,-0.3153,-0.37767,-0.36136,R
2,1.231,-0.30998,-0.39488,-0.36536,-0.43653,-0.42031,R
2,1.396,-0.34976,-0.44974,-0.41076,-0.45115,-0.48356,R
2,1.562,-0.38793,-0.5103,-0.4559,-0.49976,-0.54682,R
2,1.727,-0.43114,-0.5649,-0.51209,-0.64084,-0.57919,R
2,1.893,-0.46451,-0.60966,-0.55405,-0.69818,-0.62616,R
2,2.058,-0.49697,-0.64693,-0.60117,-0.7654,-0.6619,R
2,2.224,-0.53606,-0.68807,-0.64926,-0.80281,-0.70831,R
2,2.389,-0.57973,-0.73232,-0.69686,-0.84401,-0.72665,R
2,2.554,-0.61699,-0.7789,-0.74348,-0.94977,-0.75229,R
2,2.72,-0.64831,-0.82134,-0.78225,-0.98224,-0.80039,R
2,2.885,-0.68214,-0.85989,-0.82396,-1.01224,-0.84343,R
2,3.051,-0.7194,-0.8969,-0.86617,-1.04946,-0.8904,R
2,3.216,-0.75392,-0.94089,-0.91819,-1.1463,-0.86869,R
2,3.383,-0.78387,-0.98384,-0.9599,-1.22111,-0.9005,R
2,3.549,-0.81176,-1.02292,-0.99867,-1.25681,-0.94355,R
2,3.714,-0.84422,-1.07079,-1.03597,-1.30902,-0.9952,R
2,3.881,-0.87119,-1.10961,-1.07326,-1.34548,-1.05414,R
2,4.047,-0.90137,-1.15437,-1.10418,-1.34244,-1.13068,R
2,4.213,-0.93451,-1.2038,-1.15203,-1.48238,-1.17017,R
2,4.378,-0.96377,-1.24469,-1.18196,-1.47536,-1.193,R
2,4.544,-0.98938,-1.28609,-1.21828,-1.5439,-1.23698,R
2,4.711,-1.01704,-1.32439,-1.25067,-1.58796,-1.29873,R
2,4.877,-1.04653,-1.36294,-1.28208,-1.59878,-1.34776,R
2,5.043,-1.07807,-1.4059,-1.31741,-1.72277,-1.44021,P
2,5.208,-1.0767,-1.35466,-0.9177,0.73597,-0.88628,P
2,5.373,1.13065,2.39311,1.29287,12.63643,0.36174,P
2,5.538,2.76102,5.0217,3.24212,15.02073,1.62547,P
2,5.705,3.11055,4.77535,2.23265,12.62105,1.11777,P
2,5.87,2.9551,4.03578,1.0821,10.32997,1.0068,P
2,6.036,1.35925,2.75487,0.10453,9.07221,0.74612,P
2,6.202,0.70088,2.26191,-0.27727,8.25953,0.23261,P
2,6.367,0.29032,1.87764,-0.62791,7.64888,-0.10817,P
2,6.533,-0.11727,1.52209,-0.91107,7.15539,-0.39692,P
2,6.698,-0.38245,1.36268,-1.02075,6.75361,-0.67276,P
2,6.864,-0.59321,1.13186,-1.23619,6.41277,-0.95927,P
2,7.032,-0.80924,0.94089,-1.39151,6.08011,-1.12058,P
2,7.198,-1.03875,0.74966,-1.61799,5.79852,-1.31034,P
2,7.363,-1.21775,0.61122,-1.78117,5.54123,-1.53434,P
2,7.529,-1.37114,0.46812,-1.91244,5.29458,-1.66683,P
2,7.694,-1.5035,0.31596,-2.02286,5.06463,-1.81018,P
2,7.859,-1.64226,0.15889,-2.11806,4.84703,-1.95296,P
2,8.025,-1.7529,0.05227,-2.17524,4.65241,-2.10005,P
2,8.19,-1.90812,-0.04399,-2.34553,4.4724,-2.22394,P
2,8.356,-2.03842,-0.12447,-2.45668,4.28575,-2.29748,P
2,8.521,-2.1438,-0.25411,-2.55483,4.10727,-2.38525,P
2,8.687,-2.23364,-0.35529,-2.65102,3.95214,-2.51812,P
2,8.852,-2.31982,-0.48209,-2.72585,3.79587,-2.61674,P
2,9.018,-2.40989,-0.59181,-2.82621,3.65232,-2.70002,P
2,9.183,-2.48007,-0.64537,-2.84952,3.50896,-2.76701,P
2,9.35,-2.55574,-0.76415,-2.94325,3.37111,-2.84262,P
2,9.516,-2.64558,-0.85472,-3.04999,3.24218,-2.93824,P
2,9.682,-2.70136,-0.88629,-3.04754,3.11306,-3.03649,P
2,9.848,-2.75439,-0.96056,-3.10471,2.99496,-3.12706,P
2,10.014,-2.84126,-1.04336,-3.21243,2.86945,-3.09581,P
2,10.18,-2.91807,-1.12591,-3.28923,2.74451,-3.20285,P
2,10.345,-2.99899,-1.21467,-3.3545,2.6321,-3.28239,P
2,10.518,-3.05683,-1.26513,-3.41634,2.51855,-3.36716,P
2,10.683,-3.13272,-1.36501,-3.48921,2.41431,-3.45774,P
2,10.85,-3.20633,-1.42867,-3.54933,2.30152,-3.44913,P
2,11.016,-3.25639,-1.49362,-3.62368,2.19652,-3.54719,P
2,11.181,-3.31789,-1.56323,-3.68944,2.09455,-3.62429,P
2,11.347,-3.38212,-1.62741,-3.73262,1.99544,-3.71393,P
2,11.512,-3.43699,-1.69572,-3.8028,1.90069,-3.78897,P
2,11.678,-3.48934,-1.72859,-3.87862,1.80214,-3.80619,P
2,11.843,-3.54946,-1.79923,-3.94021,1.70587,-3.85896,P
2,12.009,-3.59906,-1.84943,-4.0018,1.61606,-3.94991,P
2,12.175,-3.65164,-1.91749,-4.05038,1.52719,-4.02757,P
2,12.34,-3.70696,-1.98632,-4.12178,1.42732,-4.08839,P
2,12.507,-3.76503,-2.02255,-4.17012,1.33808,-4.07398,P
2,12.672,-3.80549,-2.06965,-4.18926,1.24731,-4.13742,P
2,12.839,-3.83544,-2.09733,-4.19589,1.16339,-4.22425,P
2,13.006,-3.87796,-2.16668,-4.19957,1.08041,-4.2948,P
2,13.173,-3.9271,-2.23629,-4.24153,0.99857,-4.4331,P
2,13.338,-3.97671,-2.2852,-4.30042,0.91161,-4.40072,P
2,13.504,-4.02883,-2.34239,-4.3252,0.82198,-4.49616,P
2,13.669,-4.06746,-2.39932,-4.33698,0.74281,-4.5654,P
2,13.835,-4.12576,-2.46763,-4.42752,0.65451,-4.63558,P
2,14.001,-4.17925,-2.52431,-4.43463,0.5721,-4.7168,P
2,14.166,-4.2188,-2.56053,-4.49352,0.49976,-4.71642,P
2,14.332,-4.26109,-2.60996,-4.51561,0.42001,-4.7705,P
2,14.498,-4.31572,-2.65731,-4.55536,0.34254,-4.8433,P
2,14.664,-4.36373,-2.71528,-4.62038,0.26944,-4.90206,P
2,14.828,-4.39436,-2.74141,-4.56616,0.18817,-4.85584,P
2,14.994,-4.40008,-2.72744,-4.48077,0.17355,-4.94211,P
2,15.16,-3.82218,-2.3706,-3.78022,0.79312,-5.54862,R
2,15.325,-3.48385,0.37392,-2.25547,1.40377,-2.13673,R
2,15.491,-2.59574,2.92876,0.23875,1.53688,-0.55299,R
2,15.656,-0.65814,5.0838,2.52293,3.31623,0.23168,R
2,15.823,1.82056,5.59048,4.79239,3.89441,4.29911,R
2,15.988,3.17204,6.7596,4.67903,2.88407,7.9073,R
2,16.154,3.12472,8.02732,4.70528,2.05297,7.96288,R
2,16.319,2.69404,7.17933,3.97701,1.24902,6.86944,R
2,16.487,2.15683,6.60615,3.34812,0.61426,6.3666,R
2,16.653,1.78627,6.06661,2.86228,0.20564,5.98503,R
2,16.818,1.47241,5.53329,2.46944,-0.11583,5.59634,R
2,16.984,1.21158,5.11046,2.13033,-0.37748,5.32162,R
2,17.149,0.98755,4.84366,1.84889,-0.63419,5.12419,R
2,17.316,0.78204,4.53366,1.58609,-0.84933,4.83039,R
2,17.481,0.58361,4.2001,1.35201,-1.10111,4.68985,R
2,17.647,0.41674,3.87509,1.16086,-1.28016,4.59553,R
2,17.812,0.27729,3.68541,0.97021,-1.4239,4.40577,R
2,17.979,0.12139,3.44993,0.79624,-1.61606,4.26841,R
2,18.145,-0.00526,3.2587,0.63552,-1.67777,3.98004,R
2,18.311,-0.14882,3.02865,0.47185,-1.88113,3.79234,R
2,18.477,-0.26426,2.84673,0.31702,-1.98765,3.62541,R
2,18.643,-0.37262,2.66456,0.17691,-2.13974,3.51294,R
2,18.811,-0.47594,2.508,0.04588,-2.27494,3.40889,R
2,18.978,-0.5603,2.37732,-0.07484,-2.40595,3.26779,R
2,19.144,-0.64191,2.20317,-0.19483,-2.589,3.15925,R
2,19.31,-0.73037,2.05205,-0.31089,-2.67007,3.00917,R
2,19.476,-0.80238,1.94518,-0.41934,-2.71754,2.85104,R
2,19.642,-0.88216,1.82951,-0.53369,-2.80299,2.72079,R
2,19.807,-0.95692,1.72936,-0.64509,-2.91217,2.61038,R
2,19.973,-1.0367,1.61964,-0.74986,-3.03331,2.47601,R
2,20.138,-1.09796,1.527,-0.83108,-3.05325,2.34371,R
2,20.304,-1.16014,1.43074,-0.92702,-3.133,2.2333,R
2,20.469,-1.23398,1.32956,-1.02174,-3.20477,2.1023,R
2,20.635,-1.29547,1.23796,-1.10713,-3.28395,2.00929,R
2,20.801,-1.35422,1.15903,-1.19939,-3.45162,1.94642,R
2,20.967,-1.40063,1.09563,-1.27103,-3.50022,1.86482,R
3,0.24,-0.21213,-0.21048,-0.18324,-0.15628,-0.41732,R
3,0.406,-0.39253,-0.38581,-0.34828,-0.31211,-0.80186,R
3,0.57,-0.60208,-0.59629,-0.4897,-0.45151,-1.31572,R
3,0.736,-0.7823,-0.78773,-0.61741,-0.57893,-1.72184,R
3,0.902,-0.94555,-0.9526,-0.73365,-0.68792,-2.08479,R
3,1.067,-1.11396,-1.11328,-0.85529,-0.76673,-2.31759,R
3,1.233,-1.28828,-1.24718,-0.96883,-0.90325,-2.81699,R
3,1.398,-1.4637,-1.42879,-1.07676,-1.02867,-3.29664,R
3,1.564,-1.60371,-1.58048,-1.16962,-1.14055,-3.63983,R
3,1.731,-1.72803,-1.72254,-1.26158,-1.24044,-3.93291,R
3,1.898,-1.83152,-1.85289,-1.34319,-1.32146,-4.13353,R
3,2.064,-1.9433,-1.98177,-1.43066,-1.39893,-4.37488,R
3,2.23,-2.06099,-2.10898,-1.51227,-1.47574,-4.5755,R
3,2.397,-2.16668,-2.22886,-1.59142,-1.54367,-4.79037,R
3,2.562,-2.26205,-2.33619,-1.66426,-1.62846,-5.10708,R
3,2.729,-2.36756,-2.45168,-1.74228,-1.70505,-5.35739,R
3,2.894,-2.46422,-2.55776,-1.81356,-1.78141,-5.68042,R
3,3.06,-2.55866,-2.65798,-1.87247,-1.85289,-5.94234,R
3,3.225,-2.64259,-2.76782,-1.94059,-1.91904,-6.13542,R
3,3.391,-2.72505,-2.86867,-2.00647,-1.97853,-6.27107,R
3,3.556,-2.79809,-2.95612,-2.06246,-2.03913,-6.42321,R
3,3.722,-2.87133,-3.0417,-2.12046,-2.09729,-6.556,R
3,3.888,-2.94253,-3.12288,-2.16813,-2.15279,-6.74175,R
3,4.053,-3.00285,-3.20615,-2.21332,-2.21028,-6.8495,R
3,4.218,-3.06796,-3.29256,-2.26391,-2.2569,-6.80652,R
3,4.383,-3.12662,-3.36013,-2.31203,-2.3206,-7.1328,R
3,4.549,-3.1827,-3.45429,-2.34688,-2.38676,-7.28943,R
3,4.714,-3.23637,-3.53023,-2.40062,-2.43248,-7.42813,R
3,4.88,-3.29854,-3.59991,-2.453,-2.48443,-7.57803,R
3,5.046,-3.35314,-3.67816,-2.4557,-2.53238,-7.80065,P
3,5.211,-3.31145,-3.74887,-2.44851,-2.53904,-6.84889,P
3,5.377,-0.46005,0.52871,0.71454,2.03802,3.48483,P
3,5.542,5.35436,9.52178,4.47746,6.30053,5.24252,P
3,5.708,5.79043,10.55158,2.75226,5.24056,4.2708,P
3,5.873,5.49842,6.48427,1.37355,4.20013,2.82677,P
3,6.039,3.369,4.67406,0.65496,3.36703,1.59536,P
3,6.204,2.28013,3.64175,0.07892,2.8154,0.81367,P
3,6.37,1.58932,2.90989,-0.37526,2.39896,-0.04257,P
3,6.536,1.01011,2.37616,-0.73028,2.06843,-0.70409,P
3,6.701,0.55006,1.91816,-1.01763,1.80072,-1.28293,P
3,6.867,0.19682,1.51645,-1.24247,1.55588,-1.59883,P
3,7.032,-0.12728,1.1976,-1.48934,1.35498,-2.08723,P
3,7.198,-0.47443,0.87163,-1.69642,1.15764,-2.47421,P
3,7.364,-0.74947,0.60298,-1.87269,0.98138,-2.90986,P
3,7.53,-0.94684,0.34522,-2.01591,0.80935,-3.08563,P
3,7.695,-1.16635,0.12784,-2.17937,0.65618,-3.09643,P
3,7.861,-1.34933,-0.06444,-2.21377,0.52366,-3.45204,P
3,8.027,-1.34067,-0.28141,-2.32957,0.39158,-3.69991,P
3,8.192,-1.57438,-0.45109,-2.4901,0.2666,-3.83678,P
3,8.358,-1.69151,-0.63646,-2.57307,0.15228,-3.98301,P
3,8.523,-1.88464,-0.78752,-2.739,0.03019,-4.03801,P
3,8.689,-2.06006,-0.92749,-2.86446,-0.06526,-4.18954,P
3,8.854,-2.19712,-1.05114,-2.9861,-0.16049,-4.37386,P
3,9.02,-2.35778,-1.13985,-3.09312,-0.25595,-4.37447,P
3,9.185,-2.49078,-1.2635,-3.18935,-0.34563,-4.15654,P
3,9.351,-2.61917,-1.38255,-3.28626,-0.43131,-4.45187,P
3,9.517,-2.73925,-1.52022,-3.37372,-0.50967,-4.64169,P
3,9.682,-2.85417,-1.65601,-3.45804,-0.59536,-4.87021,P
3,9.847,-2.9809,-1.77547,-3.5437,-0.67394,-5.05392,P
3,10.013,-3.08862,-1.87778,-3.62869,-0.75319,-5.1413,P
3,10.178,-3.16702,-1.96085,-3.70424,-0.82977,-5.33499,P
3,10.344,-3.28341,-2.04474,-3.77214,-0.90191,-5.51504,P
3,10.51,-3.40018,-2.14141,-3.86207,-0.97162,-5.64824,P
3,10.675,-3.54,-2.23932,-3.94909,-1.04776,-5.6126,P
3,10.841,-3.64791,-2.31569,-4.03655,-1.11946,-5.88307,P
3,11.007,-3.75674,-2.41486,-4.11412,-1.18916,-6.01811,P
3,11.172,-3.86096,-2.51487,-4.18922,-1.25886,-6.17127,P
3,11.338,-3.95743,-2.61279,-4.25509,-1.32346,-6.24378,P
3,11.503,-4.04487,-2.70024,-4.32862,-1.37984,-6.25661,P
3,11.669,-4.13083,-2.78749,-4.39337,-1.44866,-6.41832,P
3,11.834,-4.21789,-2.87202,-4.45655,-1.51214,-6.54867,P
3,12,-4.30496,-2.95445,-4.51861,-1.57341,-6.65051,P
3,12.165,-4.38003,-3.04086,-4.57774,-1.62869,-6.64827,P
3,12.332,-4.44829,-3.11472,-4.63238,-1.68463,-6.84726,P
3,12.498,-4.52373,-3.19568,-4.68611,-1.74034,-6.96437,P
3,12.663,-4.59881,-3.27205,-4.7385,-1.7985,-7.08718,P
3,12.83,-4.67075,-3.35658,-4.78774,-1.85777,-7.17598,P
3,12.995,-4.7401,-3.43797,-4.8444,-1.91371,-7.12384,P
3,13.162,-4.80208,-3.49718,-4.89117,-1.96654,-7.33424,P
3,13.328,-4.86388,-3.56497,-4.93748,-2.01782,-7.40674,P
3,13.494,-4.91313,-3.61957,-4.97863,-2.06089,-7.49167,P
3,13.661,-4.97123,-3.69008,-5.02022,-2.1075,-7.55705,P
3,13.828,-4.99614,-3.70996,-5.03147,-2.12526,-7.52304,P
3,13.994,-4.97584,-3.75661,-5.03237,-2.15856,-7.62182,P
3,14.16,-5.01311,-3.79741,-5.0517,-2.18631,-7.66398,P
3,14.326,-5.10017,-3.9014,-5.08835,-2.23492,-7.77152,P
3,14.491,-5.11991,-3.98362,-5.11331,-2.2751,-7.83303,P
3,14.658,-5.08966,-4.05078,-5.11016,-2.32016,-8.08538,P
3,14.823,-5.17211,-4.12422,-5.1531,-2.35657,-8.17886,P
3,14.988,-5.16621,-4.11794,-5.24237,-2.39541,-8.29903,P
3,15.154,-5.1924,-4.17778,-5.25226,-2.38809,-8.27622,R
3,15.319,-5.01311,-3.65974,-4.83068,-2.43115,-6.06638,R
3,15.485,-0.44345,0.17658,-3.60238,-1.97587,-2.49824,R
3,15.651,1.39711,1.48151,-0.67857,-1.15364,0.37964,R
3,15.817,3.38653,3.33858,2.83118,0.14096,7.70716,R
3,15.982,2.30005,3.66351,4.24205,0.05483,11.16511,R
3,16.148,-0.08504,3.35281,3.5754,-0.10811,7.11753,R
3,16.313,-2.05287,1.71187,2.41051,-1.01002,4.08953,R
3,16.479,-3.05689,0.58562,1.73981,-1.53434,2.52289,R
3,16.645,-3.737,-0.17052,1.17929,-1.93724,1.30065,R
3,16.81,-4.23431,-0.71136,0.75861,-2.25379,0.30795,R
3,16.976,-4.67868,-1.15596,0.32939,-2.54015,-0.43728,R
3,17.141,-5.00185,-1.50913,0.05419,-2.76168,-1.04036,R
3,17.307,-5.28426,-1.85038,-0.20393,-2.9921,-1.57011,R
3,17.472,-5.59324,-2.1412,-0.46047,-3.18256,-2.07196,R
3,17.639,-5.84171,-2.40377,-0.68014,-3.33218,-2.51046,R
3,17.804,-6.04203,-2.6402,-0.81864,-3.48779,-2.90824,R
3,17.97,-6.25545,-2.87976,-0.98795,-3.62742,-3.22759,R
3,18.135,-6.42258,-3.07475,-0.89149,-3.73375,-3.58096,R
3,18.301,-6.59449,-3.29297,-1.04416,-3.8494,-3.89218,R
3,18.468,-6.80238,-3.4955,-1.25775,-3.94951,-4.16347,R
3,18.633,-6.95438,-3.66037,-1.32925,-4.00168,-4.36286,R
3,18.799,-7.07612,-3.82921,-1.42369,-4.07737,-4.51093,R
3,18.964,-7.19528,-3.99597,-1.49608,-4.11356,-4.83599,R
3,19.13,-7.32367,-4.15644,-1.63144,-4.20191,-5.05616,R
3,19.296,-7.46165,-4.31273,-1.81109,-4.31157,-5.27755,R
3,19.462,-7.56439,-4.44622,-1.96847,-4.41124,-5.44945,R
3,19.629,-7.68226,-4.57426,-2.19466,-4.54443,-5.60323,R
3,19.795,-7.76933,-4.69415,-2.30776,-4.65875,-5.73052,R
3,19.962,-7.8658,-4.8155,-2.51214,-4.77728,-5.9122,R
3,20.127,-7.98902,-4.95003,-2.68481,-4.91647,-6.11261,R
