,time,중지,검지,약지,소지,엄지,target
2,9.183,6.67052,9.15558,17.76784,7.29693,2.57501,P
2,9.349,6.56657,9.04043,17.637,7.17546,2.40804,P
2,9.515,6.46365,8.93337,17.54891,7.09145,2.46782,P
2,9.679,6.39375,8.89184,17.42212,6.94657,2.21998,P
2,9.845,6.29419,8.7624,17.31786,6.83612,2.11714,P
2,10.01,6.1776,8.65049,17.22226,6.76891,1.89473,P
2,10.176,6.09841,8.55799,17.18616,6.67085,1.80517,P
2,10.341,6.02,8.48599,17.06572,6.55462,1.90114,P
2,10.507,5.88329,8.43988,16.97532,6.47722,1.59742,P
2,10.672,5.80308,8.3223,16.84997,6.37145,1.46296,P
2,10.838,5.68571,8.22549,16.78816,6.28551,1.26689,P
2,11.004,5.63284,8.12787,16.74859,6.23731,1.1187,P
2,11.169,5.54875,8.05829,16.67177,6.17561,1.18535,P
2,11.335,5.47627,7.97281,16.59985,6.12548,0.95194,P
2,11.5,5.49665,7.92022,16.74426,6.27863,0.86399,P
2,11.666,5.41926,7.81667,16.5961,6.21638,0.76733,P
2,11.831,5.34704,7.88489,16.51927,6.13705,0.69815,P
2,11.997,5.25161,7.77163,16.37775,5.9941,0.74557,P
2,12.162,5.17345,7.65621,16.29602,5.89301,0.54927,P
2,12.328,5.10742,7.59581,16.23161,5.76328,0.40016,P
2,12.493,5.03158,7.45989,16.14727,5.6812,0.28517,P
2,12.658,4.90623,7.35095,16.0381,5.58452,0.17958,P
2,12.824,4.80537,7.30241,15.8986,5.47765,0.25654,P
2,12.989,4.74037,7.23795,15.82322,5.38731,0.11132,P
2,13.155,4.66996,7.16272,15.76748,5.26612,0.00366,P
2,13.32,4.59593,7.06375,15.69903,5.19147,-0.10193,P
2,13.486,4.52525,6.97664,15.60632,5.13859,-0.20546,P
2,13.652,4.43085,6.94725,15.59043,5.07744,-0.21875,P
2,13.817,4.39886,6.90815,15.56762,5.01216,-0.33007,P
2,13.984,4.33283,6.84046,15.45613,4.91934,-0.46818,P
2,14.15,4.28434,6.72585,15.40703,4.85351,-0.57996,P
2,14.316,4.19613,6.64684,15.3123,4.8042,-0.49544,P
2,14.481,4.12029,6.62203,15.19822,4.73231,-0.6709,P
2,14.649,4.06122,6.5325,15.15807,4.69761,-0.72381,P
2,14.814,3.99597,6.46697,15.14276,4.67502,-0.86949,P
2,14.98,3.92581,6.39901,15.21641,4.73231,-0.94988,P
2,15.145,3.86261,6.38553,15.69007,6.03927,-0.23959,S
2,15.311,4.21599,6.77951,16.61054,8.24939,5.48101,S
2,15.477,7.57459,8.19286,16.94413,17.43335,20.29433,S
2,15.642,9.26898,7.97874,20.59133,18.12938,17.39223,S
2,15.808,9.6791,5.41202,18.42143,16.01098,13.87695,S
2,15.973,7.27512,4.4021,17.28493,14.62553,12.27404,S
2,16.139,6.07907,3.85251,15.85441,13.45133,11.29071,S
2,16.305,5.15668,3.57017,14.64888,12.57874,10.33877,S
2,16.471,4.39396,3.12629,13.95485,11.79374,9.70635,S
2,16.637,3.8866,2.75711,13.47455,11.24452,9.28306,S
2,16.802,3.53838,2.62551,12.93821,10.78178,8.85428,S
2,16.968,3.2758,2.42083,12.56159,10.36449,8.48642,S
2,17.133,3.01039,2.28788,12.20779,9.99512,8.15887,S
2,17.299,2.74729,2.0441,11.89124,9.67148,7.85744,S
2,17.464,2.74652,2.12689,11.58712,9.37401,7.56975,S
2,17.63,2.3591,2.14469,11.39245,8.97517,7.17371,S
2,17.795,2.02842,1.89282,11.19577,8.69918,6.8945,S
2,17.961,1.7434,1.60778,11.0889,8.45487,6.67255,S
2,18.127,1.52415,1.32246,10.97107,8.14941,6.48381,S
2,18.292,1.37919,1.14205,10.79287,7.94861,6.26666,S
2,18.458,1.27292,1.07113,10.59531,7.77288,6.11847,S
2,18.623,1.08669,0.93117,10.45321,7.60817,5.91484,S
2,18.789,0.95617,0.82196,10.26433,7.47872,5.70113,S
2,18.954,0.80322,0.67013,10.09017,7.35862,5.54102,S
2,19.121,0.67064,0.57386,9.94403,7.25451,5.42352,S
2,19.286,0.57211,0.55498,9.79124,7.11734,5.24028,S
2,19.452,0.44984,0.46923,9.62026,7.01322,5.21394,S
2,19.618,0.35879,0.38024,9.46459,6.88184,4.90403,S
2,19.784,0.25949,0.26913,9.33086,6.76808,4.72834,S
2,19.95,0.18675,0.14212,9.2061,6.64992,4.51395,S
2,20.116,0.06448,-0.04207,9.131,6.54277,4.36484,S
2,20.282,-0.00155,-0.13807,9.04696,6.43728,4.22351,S
2,20.448,-0.05984,-0.21196,8.97591,6.3417,4.12021,S
2,20.615,-0.12742,-0.28585,8.87222,6.25632,4.45348,S
3,0.238,-0.24331,-0.15293,-0.09155,-0.1416,3.72854,S
3,0.404,-0.3959,-0.28553,-0.15935,-0.22328,-0.5842,S
3,0.569,-0.61883,-0.40077,-0.22286,-0.28489,-0.36892,S
3,0.735,-0.78767,-0.5152,-0.28237,-0.37308,-0.8988,S
3,0.901,-0.91915,-0.62502,-0.34788,-0.50224,-1.04314,S
3,1.066,-1.07465,-0.72345,-0.40653,-0.55961,-1.16937,S
3,1.232,-1.21001,-0.81023,-0.44687,-0.62207,-1.35775,S
3,1.397,-1.3296,-0.89212,-0.50065,-0.69726,-1.47101,S
3,1.563,-1.42494,-0.97699,-0.54786,-0.76933,-1.53535,S
3,1.727,-1.52197,-1.05102,-0.60135,-0.84366,-1.62832,S
3,1.893,-1.60421,-1.1226,-0.64083,-0.90047,-1.68825,S
3,2.058,-1.68062,-1.18877,-0.67974,-0.95982,-0.54652,S
3,2.224,-1.75316,-1.2571,-0.72523,-1.00787,-1.8414,S
3,2.39,-1.84461,-1.31838,-0.77157,-1.09888,-1.90525,S
3,2.555,-1.92903,-1.38237,-0.81592,-1.12997,-1.99332,S
3,2.721,-2.01466,-1.4404,-0.84367,-1.19158,-2.05252,S
3,2.886,-2.11315,-1.49463,-0.86541,-1.23567,-2.12444,S
3,3.051,-2.19442,-1.54561,-0.89745,-1.28513,-2.1494,S
3,3.216,-2.26622,-1.5909,-0.93235,-1.33629,-2.21276,S
3,3.382,-2.33415,-1.64133,-0.96211,-1.37727,-2.29471,S
3,3.548,-2.39916,-1.68662,-0.99558,-1.40751,-2.35489,S
3,3.713,-2.46417,-1.73732,-1.02819,-1.43804,-2.40871,S
3,3.879,-2.52457,-1.78586,-1.0568,-1.50135,-2.41263,S
3,4.044,-2.58498,-1.82816,-1.08856,-1.52593,-2.4366,S
3,4.21,-2.64295,-1.87046,-1.11688,-1.57426,-2.55476,S
3,4.375,-2.69802,-1.91086,-1.14921,-1.60422,-2.45691,S
3,4.541,-2.74363,-1.95072,-1.17896,-1.64181,-2.5988,S
3,4.707,-2.80355,-1.98842,-1.1947,-1.68534,10.39984,S
3,4.873,-2.85643,-2.02556,-1.23561,-1.72378,-2.56235,S
3,5.04,-2.87244,-2.06271,-1.27022,-1.68986,-2.74044,P
3,5.205,-1.48025,-1.61367,-0.0515,0.83038,-3.33589,P
3,5.372,2.87365,-0.048,6.94846,9.75705,-4.71884,P
3,5.537,4.60304,0.56374,7.2231,7.47309,-4.55248,P
3,5.704,4.43201,0.29638,6.96505,6.44007,5.43196,P
3,5.869,3.73992,8.13E-04,6.41033,5.77306,-6.40489,P
3,6.035,3.21521,-0.31563,5.99122,5.37596,-7.07862,P
3,6.2,2.86007,-0.57676,5.68596,5.07835,-7.61658,P
3,6.366,2.55732,-0.76169,5.43564,4.79656,-8.00654,P
3,6.532,2.28805,-0.92845,5.2122,4.55095,-8.31674,P
3,6.697,2.05833,-1.12098,5.01938,4.35537,-8.56358,P
3,6.863,1.85456,-1.2712,4.84144,4.17392,-8.78351,P
3,7.028,1.66728,-1.3718,4.68066,4.00632,-8.97384,P
3,7.194,1.61731,-1.46291,4.59226,3.86161,-9.14802,P
3,7.359,1.52561,-1.56378,4.47754,3.73754,-9.29456,P
3,7.524,1.34101,-1.65841,4.35795,3.61516,-9.38532,P
3,7.689,1.26702,-1.74058,4.32705,3.48882,-9.56635,P
3,7.855,1.1644,-1.80728,4.21233,3.37887,-9.69601,P
3,8.021,0.99629,-1.84958,4.05842,3.26865,-9.79705,P
3,8.186,0.84686,-1.951,3.93025,3.16492,-9.89246,P
3,8.352,0.71247,-2.03289,3.81095,3.06883,-9.99007,P
3,8.517,0.59336,-2.11912,3.69452,2.9781,-10.08474,P
3,8.684,0.47377,-2.19829,3.57522,2.88427,-10.17355,P
3,8.849,0.35781,-2.26988,3.47938,2.79326,-10.25061,P
3,9.015,0.24719,-2.33686,3.38955,2.70847,-10.32204,P
3,9.179,0.14555,-2.39055,3.29028,2.63329,-10.40718,P
3,9.346,0.04997,-2.46267,3.20731,2.54709,-10.48228,P
3,9.512,-0.03809,-2.51962,3.13579,2.47049,-10.54002,P
3,9.676,-0.12105,-2.58741,3.07114,2.38966,-10.59555,P
3,9.842,-0.20207,-2.63622,2.98474,2.31618,-10.65353,P
3,10.007,-0.28164,-2.70292,2.90807,2.23336,-10.72203,P
3,10.173,-0.35781,-2.7539,2.84312,2.1596,-10.77976,P
3,10.339,-0.43301,-2.8084,2.76846,2.07961,-10.83114,P
3,10.505,-0.50676,-2.84474,2.69179,2.01037,-10.89034,P
3,10.671,-0.58244,-2.85992,2.60968,1.9366,-10.91358,P
3,10.837,-0.64382,-2.92446,2.55933,1.86227,-10.99504,P
3,11.004,-0.70349,-2.97517,2.49238,1.79359,-11.0403,P
3,11.17,-0.77409,-3.02886,2.42401,1.72632,-11.04715,P
3,11.336,-0.83861,-3.09068,2.34305,1.67149,-11.07308,P
3,11.502,-0.90581,-3.13163,2.27038,1.60903,-11.11859,P
3,11.669,-0.96621,-3.17745,2.2103,1.53724,-11.19369,P
3,11.835,-1.03389,-3.20918,2.14307,1.47393,-11.23454,P
3,12.002,-1.09114,-3.25961,2.08814,1.39677,-11.23308,P
3,12.167,-1.15203,-3.30463,2.02663,1.33968,-11.28347,P
3,12.333,-1.20831,-3.35344,1.97256,1.28796,-11.34977,P
3,12.499,-1.26702,-3.40224,1.91878,1.28796,-11.3576,P
3,12.664,-1.31845,-3.4139,1.865,1.25969,-11.40408,P
3,12.83,-1.36672,-3.444,1.81493,1.19893,-11.42977,P
3,12.995,-1.41936,-3.47437,1.76029,1.1359,-11.46108,P
3,13.161,-1.46982,-3.51722,1.69735,1.07231,-11.54157,P
3,13.326,-1.52173,-3.54623,1.63241,1.03133,-11.53814,P
3,13.492,-1.57534,-3.59395,1.58721,0.98158,-11.53936,P
3,13.657,-1.62507,-3.60344,1.53914,0.94823,-11.55429,P
3,13.823,-1.67601,-3.633,1.48708,0.88294,-11.56456,P
3,13.989,-1.72453,-3.67476,1.44674,0.82896,-11.65606,P
3,14.154,-1.77014,-3.70242,1.40468,0.76848,-11.6497,P
3,14.32,-1.8172,-3.73957,1.37178,0.72495,-11.66731,P
3,14.486,-1.86135,-3.77672,1.30427,0.68312,-11.66878,P
3,14.652,-1.90404,-3.80248,1.24991,0.63225,-11.70327,P
3,14.817,-1.94941,-3.84722,1.20128,0.58392,-11.76321,P
3,14.984,-1.99744,-3.87976,1.15894,0.53502,-11.79257,P
3,15.149,-2.04038,-3.91121,1.11717,0.485,-11.80455,S
3,15.316,-2.00738,-3.98171,1.31113,0.7682,-9.93356,S
3,15.483,-1.35362,-3.0416,3.9108,1.85972,1.14882,S
3,15.648,2.84018,0.14914,7.28805,6.18938,2.42E+35,S
3,15.879,3.81221,1.37017,6.74477,3.97693,2.42E+35,S
3,16.161,1.85819,0.30424,5.65278,2.74182,2.42E+35,S
3,16.444,0.62926,-0.30451,4.97475,2.15423,2.42E+35,S
3,16.726,-0.14021,-0.71532,4.47696,1.70823,2.42E+35,S
3,17.011,-0.69549,-1.01441,4.11993,1.34335,2.42E+35,S
3,17.293,-1.11953,-1.28557,3.86216,1.24415,31.48036,S
3,17.559,-1.53143,-1.36963,3.65733,1.80602,4.75162,S
3,17.76,-1.49966,-1.30103,3.02422,1.63899,4.3005,S
3,17.926,-1.80167,-1.48677,2.66289,1.30463,4.04217,S
3,18.092,-2.0428,-1.64947,2.41543,1.06157,3.84156,S
3,18.257,-2.24415,-1.77501,2.2329,0.88634,3.64683,S
3,18.423,-2.41638,-1.88646,2.07727,0.71647,3.44378,S
3,18.588,-2.56703,-1.99059,1.94996,0.55339,3.33271,S
3,18.754,-2.70918,-2.07817,1.8115,0.47002,3.21994,S
3,18.92,-2.83848,-2.17416,1.69935,0.28518,3.12966,S
3,19.086,-2.96268,-2.24059,1.59722,0.14499,3.02887,S
3,19.252,-3.06845,-2.31543,1.49966,0.01244,2.88478,S
3,19.418,-3.15626,-2.38729,1.40411,-0.09186,2.76246,S
3,19.587,-3.26664,-2.45454,1.31571,-0.19926,2.73139,S
3,19.752,-3.34281,-2.51338,1.24161,-0.29083,2.61592,S
3,19.918,-3.39933,-2.56083,1.1721,-0.37194,2.47721,S
3,20.083,-3.48569,-2.6232,1.09886,-0.43808,2.37226,S
3,20.249,-3.55628,-2.68692,1.02676,-0.51552,2.29667,S
3,20.414,-3.62785,-2.73519,0.96554,-0.59551,2.20664,S
3,20.58,-3.66351,-2.78183,0.90689,-0.64751,2.14597,S
4,0.239,-0.16381,-0.11552,-0.08446,-0.0478,-0.0975,S
4,0.405,-0.25219,-0.15495,-0.11864,-0.09101,-0.24042,S
4,0.57,-0.37635,-0.27681,-0.22599,-0.14739,-0.48683,S
4,0.736,-0.46992,-0.34849,-0.31328,-0.18689,-0.68161,S
4,0.902,-0.58603,-0.45519,-0.32429,-0.22782,-0.91915,S
4,1.067,-0.72781,-0.60903,-0.52768,-0.27991,-1.13055,S
4,1.232,-0.80557,-0.68099,-0.61441,-0.31912,-1.27059,S
4,1.397,-0.89758,-0.75515,-0.67457,-0.35575,-1.39114,S
4,1.563,-0.97145,-0.80974,-0.71638,-0.38523,-1.5201,S
4,1.728,-1.0531,-0.88363,-0.78785,-0.41757,-1.62403,S
4,1.893,-1.13759,-0.95862,-0.81497,-0.44934,-1.70136,S
4,2.059,-1.20939,-0.97489,-0.84915,-0.47968,-1.80108,S
4,2.224,-1.28948,-1.03499,-0.89576,-0.50315,-1.87642,S
4,2.39,-1.35739,-1.06256,-0.92853,-0.53005,-1.96993,S
4,2.555,-1.42763,-1.10364,-0.99209,-0.5621,-2.02688,S
4,2.722,-1.51938,-1.16733,-1.037,-0.58471,-2.1277,S
4,2.887,-1.57045,-1.22137,-1.07599,-0.61305,-2.19905,S
4,3.053,-1.63213,-1.28506,-1.11412,-0.63652,-2.27727,S
4,3.219,-1.68553,-1.33275,-1.15734,-0.66142,-2.32713,S
4,3.385,-1.71378,-1.33,-1.1548,-0.68345,-2.33046,S
4,3.552,-1.7721,-1.38734,-1.20593,-0.71007,-2.41311,S
4,3.717,-1.80761,-1.42566,-1.24322,-0.73154,-2.49133,S
4,3.882,-1.85426,-1.47722,-1.27627,-0.74985,-2.57553,S
4,4.047,-1.8947,-1.52519,-1.29435,-0.77761,-2.6316,S
4,4.213,-1.9315,-1.56379,-1.32598,-0.80194,-2.68943,S
4,4.378,-1.9569,-1.6057,-1.35678,-0.82341,-2.74771,S
4,4.544,-1.99708,-1.63217,-1.38022,-0.83915,-2.80621,S
4,4.709,-2.02948,-1.67187,-1.39971,-0.86033,-2.85053,S
