,time,중지,검지,약지,소지,엄지,target
5,5.207,-2.61539,-2.67942,-2.25533,-2.82809,-3.61883,R
5,5.373,-2.67447,-2.43017,-2.09821,-2.27335,3.29513,R
5,5.538,7.9013,10.45257,2.20333,5.14143,5.15405,R
5,5.703,9.42987,8.11981,1.52812,2.9331,2.80902,R
5,5.868,7.45217,6.59883,0.38154,1.94361,1.65635,R
5,6.034,6.43814,5.70414,-0.21552,1.30699,1.64084,R
5,6.199,5.75429,5.13695,-0.57704,0.79687,0.69028,R
5,6.365,5.21365,4.64446,-0.86904,0.39612,0.34514,R
5,6.531,4.76768,4.18344,-1.14129,0.0672,-0.11999,R
5,6.696,4.42246,3.87043,-1.39464,-0.21575,-0.30682,R
5,6.862,4.11153,3.58205,-1.5957,-0.46196,-0.27534,R
5,7.027,3.8565,3.33553,-1.75282,-0.67852,-0.71286,R
5,7.193,3.61097,3.10899,-1.91578,-0.89862,-0.61728,R
5,7.358,3.36333,2.87013,-2.06178,-1.08961,-1.07944,R
5,7.524,3.17529,2.67778,-2.21223,-1.24713,-1.25281,R
5,7.69,2.97064,2.49474,-2.33348,-1.37255,-1.56122,R
5,7.855,2.84589,2.3749,-2.39688,-1.4977,-1.86576,R
5,8.021,2.68133,2.20882,-2.49894,-1.65305,-1.95039,R
5,8.186,2.49487,2.02277,-2.61157,-1.78038,-1.72843,R
5,8.352,2.36063,1.89582,-2.71447,-1.90852,-1.66319,R
5,8.517,2.24143,1.76394,-2.79734,-2.01897,-1.83405,R
5,8.683,2.13514,1.66708,-2.85963,-2.12426,-2.18968,R
5,8.849,2.03757,1.55709,-2.94445,-2.23173,-2.12034,R
5,9.015,1.91045,1.42713,-3.0162,-2.32205,-2.33841,R
5,9.18,1.82526,1.33903,-3.07765,-2.40884,-2.42852,R
5,9.347,1.75195,1.27911,-3.1291,-2.48746,-2.60759,R
5,9.513,1.68338,1.20934,-3.1875,-2.56255,-2.71731,R
5,9.678,1.59872,1.11303,-3.25842,-2.65288,-2.50015,R
5,9.844,1.49508,1.01508,-3.32488,-2.72307,-2.55855,R
5,10.009,1.42361,0.94449,-3.37104,-2.78755,-2.62538,R
5,10.175,1.35794,0.878,-3.41665,-2.84115,-2.71846,R
5,10.34,1.29174,0.81507,-3.46198,-2.90372,-2.87905,R
5,10.506,1.22634,0.73792,-3.52121,-2.98398,-2.59162,R
5,10.671,1.1546,0.68128,-3.55709,-3.0403,-2.6961,R
5,10.837,1.09869,0.62628,-3.59797,-3.09716,-2.84597,R
5,11.003,1.05069,0.58989,-3.63217,-3.14776,-3.00177,R
5,11.168,1.00349,0.539,-3.67111,-3.20326,-2.99835,R
5,11.334,0.93518,0.46021,-3.72506,-3.26175,-2.94954,R
5,11.499,0.88956,0.40904,-3.7676,-3.31399,-2.85532,R
5,11.665,0.84604,0.35186,-3.79792,-3.35834,-3.08344,R
5,11.83,0.81123,0.32559,-3.82517,-3.4035,-3.32091,R
5,11.996,0.7722,0.26731,-3.86966,-3.4639,-3.13317,R
5,12.161,0.70626,0.19754,-3.90887,-3.50552,-3.31042,R
5,12.327,0.67251,0.1565,-3.93891,-3.54932,-3.38045,R
5,12.493,0.63743,0.12258,-3.96143,-3.58578,-3.5326,R
5,12.658,0.60684,0.09029,-3.98702,-3.62169,-3.63251,R
5,12.824,0.56332,0.02873,-4.02679,-3.67719,-3.5034,R
5,12.989,0.52218,-0.01204,-4.05376,-3.71256,-3.58894,R
5,13.155,0.48922,-0.05007,-4.07962,-3.74657,-3.65282,R
5,13.32,0.46179,-0.07716,-4.10437,-3.77949,-3.7468,R
5,13.486,0.43832,-0.09604,-4.1205,-3.80778,-3.84056,R
5,13.651,0.40166,-0.15267,-4.15471,-3.85621,-3.82801,R
5,13.818,0.3803,-0.18167,-4.17557,-3.88777,-3.88207,R
5,13.984,0.3563,-0.21451,-4.2031,-3.91933,-3.91903,R
5,14.149,0.33388,-0.24378,-4.22507,-3.94817,-3.96488,R
5,14.315,0.31331,-0.25801,-4.25149,-3.99061,-3.87044,R
5,14.481,0.27507,-0.32723,-4.27846,-4.0238,-3.95758,R
5,14.647,0.25503,-0.35186,-4.30015,-4.05645,-4.02738,R
5,14.813,0.23683,-0.36745,-4.31294,-4.08012,-4.14874,R
5,14.979,0.21916,-0.37484,-4.32685,-4.10243,-4.2247,R
5,15.145,0.20254,-0.38387,-4.34798,-4.13834,-4.29131,S
5,15.312,0.16852,-0.37703,-4.33825,-4.12637,-2.90186,S
5,15.479,2.07291,2.61102,-1.32372,-1.19163,0.11702,S
5,15.645,8.91138,8.32118,2.77815,-1.42588,5.68601,S
5,15.812,8.67745,7.26041,1.21944,-2.08781,4.01986,S
5,15.977,7.50281,6.5556,0.46302,-2.46298,3.07705,S
5,16.144,6.85008,5.95339,0.05673,-2.67736,2.36237,S
5,16.309,6.35506,5.52028,-0.25974,-2.86209,1.71885,S
5,16.475,5.92387,5.05405,-0.49723,-3.01309,1.49393,S
5,16.64,5.57654,4.71861,-0.74418,-3.14041,0.84722,S
5,16.806,5.30569,4.44446,-0.94246,-3.26012,0.47243,S
5,16.972,4.86605,4.05812,-1.11265,-3.36378,0.12501,S
5,17.137,4.53613,3.81434,-1.25364,-3.45029,-0.09512,S
5,17.303,4.32224,3.59108,-1.38907,-3.53572,-0.26393,S
5,17.468,4.13922,3.47863,-1.47834,-3.60782,-0.32415,S
5,17.634,4.08093,3.42746,-1.51088,-3.65733,-0.25435,S
5,17.799,4.06405,3.44525,-1.50615,-3.71283,-0.49935,S
5,17.965,3.77554,3.21898,-1.65577,-3.78575,-0.61682,S
5,18.131,3.63365,3.13908,-1.73057,-3.8339,-0.68389,S
5,18.296,3.55532,3.0425,-1.82207,-3.90736,-0.72564,S
5,18.462,3.40948,2.9585,-1.84292,-3.9498,-0.19664,S
5,18.627,3.35252,3.29066,-1.77868,-4.01129,-0.03239,S
5,18.794,3.2014,3.0124,-1.91356,-4.07903,-1.09313,S
5,18.959,3.02918,2.69639,-2.05705,-4.13154,-1.39812,S
5,19.125,2.93662,2.53441,-2.15661,-4.18921,-1.65338,S
5,19.29,2.75095,2.34809,-2.22391,-4.23084,-1.81489,S
5,19.456,2.65917,2.237,-2.29037,-4.27002,-1.97731,S
5,19.623,2.59588,2.15957,-2.3471,-4.29885,-2.07768,S
5,19.788,2.54762,2.1199,-2.42136,-4.34511,-2.15478,S
5,19.955,2.42261,2.02222,-2.48559,-4.38564,-2.25766,S
5,20.12,2.31817,1.9281,-2.55289,-4.42972,-2.31081,S
5,20.288,2.24644,1.90785,-2.59071,-4.45611,-2.38769,S
5,20.454,2.22798,1.86435,-2.6455,-4.48467,-2.45384,S
5,20.62,2.19,1.77899,-2.70362,-4.53392,-2.49627,S
5,20.787,2.08055,1.68924,-2.74478,-4.56167,-2.56425,S
5,20.954,2.02438,1.61127,-2.78927,-4.59078,-2.58889,S
5,21.12,1.99827,1.59759,-2.81986,-4.60873,-2.57634,S
