,time,중지,검지,약지,소지,엄지,target
1,5.371,-4.68298,-2.47795,2.28634,-3.82489,1.28611,P
1,5.536,11.33591,5.27575,5.57496,-0.84621,-2.97396,P
1,5.702,7.3744,6.26395,6.03612,13.00448,-2.31055,P
1,5.867,3.48198,5.88223,4.55512,7.51453,-5.86185,P
1,6.033,1.47517,3.39631,2.1058,3.70852,-8.91724,P
1,6.198,-0.54615,1.84028,1.35133,2.04982,-10.45743,P
1,6.365,-1.26225,0.93853,0.7938,1.15429,-11.53765,P
1,6.53,-2.16646,0.18018,0.01722,0.48071,-11.23938,P
1,6.697,-2.30492,-0.19408,0.07166,0.04181,-12.14708,P
1,6.864,-3.06384,-0.7131,-0.69776,-0.49882,-12.1351,P
1,7.029,-3.70186,-1.1816,-1.11424,-0.91904,-12.40889,P
1,7.196,-4.11652,-1.52026,-1.31395,-1.23482,-12.71142,P
1,7.361,-4.63872,-1.8613,-1.6084,-1.59377,-12.98315,P
1,7.527,-4.88618,-2.12556,-1.79413,-1.8926,-13.05027,P
1,7.692,-5.12551,-2.35354,-1.94298,-2.10242,-13.12681,P
1,7.858,-5.40228,-2.54999,-2.16268,-2.21783,-13.10658,P
1,8.023,-5.69256,-2.76085,-2.26537,-2.34095,-13.62788,P
1,8.189,-5.96774,-2.97747,-2.44038,-2.50741,-13.60829,P
1,8.355,-6.18573,-3.2041,-2.50116,-2.70509,-13.74976,P
1,8.52,-6.42085,-3.36902,-2.55576,-2.8864,-13.57119,P
1,8.686,-6.52317,-3.487,-2.676,-3.02859,-13.83609,P
1,8.85,-6.62216,-3.64836,-2.64123,-3.22896,-14.10872,P
1,9.016,-6.55714,-3.65633,-2.67048,-3.44109,-14.26527,P
1,9.181,-6.812,-3.88499,-2.80568,-3.56382,-14.46304,P
1,9.347,-6.96308,-4.0194,-2.6903,-3.62008,-14.77123,P
1,9.513,-7.02477,-4.11161,-2.80844,-3.76748,-14.87212,P
1,9.678,-7.20982,-4.32773,-2.923,-4.03818,-14.78888,P
1,9.844,-7.30343,-4.49198,-3.07624,-4.22777,-14.82651,P
1,10.009,-7.5818,-4.70758,-3.27448,-4.41138,-14.86748,P
1,10.175,-7.77048,-4.84505,-3.35768,-4.55434,-14.74753,P
1,10.341,-7.7535,-4.93353,-3.35963,-4.8526,-15.03639,P
1,10.507,-7.79922,-5.10049,-3.28927,-5.01309,-14.95921,P
1,10.673,-7.95292,-5.28813,-3.27123,-5.2574,-14.99864,P
1,10.839,-7.98006,-5.42627,-3.24117,-5.50614,-14.97197,P
1,11.005,-7.9802,-5.46661,-3.16837,-5.62155,-15.13122,P
1,11.17,-8.12026,-5.6451,-3.18202,-5.78377,-15.21858,P
1,11.335,-7.98412,-5.71392,-3.06226,-5.94619,-15.32229,P
1,11.5,-7.85176,-5.84189,-2.89131,-6.14985,-15.31379,P
1,11.666,-7.46003,-5.85494,-2.38335,-6.29878,-14.86967,P
1,11.833,-6.07789,-5.91478,-1.64967,-6.48837,-14.8555,P
1,11.999,-5.18414,-5.99766,-1.1976,-6.68277,-14.58918,P
1,12.164,-4.59227,-6.11394,-1.16576,-6.91379,-14.60979,P
1,12.33,-4.53611,-6.22361,-1.16056,-7.13844,-14.62371,P
1,12.496,-4.60984,-6.28056,-1.37083,-7.35866,-14.66146,P
1,12.661,-4.7692,-6.41549,-1.62887,-7.58524,-14.6996,P
1,12.827,-4.8824,-6.45244,-1.72312,-7.80604,-14.79919,P
1,12.992,-4.93697,-6.57262,-1.89472,-7.92646,-14.9395,P
1,13.158,-5.20127,-6.73974,-2.21971,-8.09871,-14.79159,P
1,13.323,-5.45192,-6.8628,-2.44753,-8.27789,-15.12478,P
1,13.489,-5.78443,-7.00959,-2.75709,-8.42451,-15.17271,P
1,13.654,-6.02913,-7.16367,-3.12027,-8.62952,-15.23378,P
1,13.82,-6.28007,-7.26656,-3.24865,-8.78751,-15.26444,P
1,13.986,-6.41476,-7.34944,-3.38271,-8.90542,-15.19435,P
1,14.151,-6.56135,-7.44826,-3.5764,-9.02488,-15.4733,P
1,14.317,-6.7805,-7.57742,-3.76782,-9.13701,-15.58114,P
1,14.482,-6.99414,-7.69862,-4.04374,-9.27689,-15.64311,P
1,14.648,-7.12375,-7.76896,-4.28392,-9.39885,-15.7659,P
1,14.813,-7.27948,-7.84422,-4.45551,-9.48478,-15.7315,P
1,14.979,-7.44102,-7.9844,-4.62743,-9.58516,-16.06405,P
1,15.144,-7.5773,-8.10763,-4.80699,-9.69306,-16.19418,R
1,15.31,-7.73362,-8.22577,-4.92139,-9.78477,-16.30305,R
1,15.476,-7.64987,-8.24764,-4.65425,-9.5395,-10.83288,R
1,15.642,-3.52668,-4.92099,-2.75238,-1.57816,1.56158,R
1,15.808,4.28734,2.09657,-0.49383,9.44451,-0.27585,R
1,15.974,15.01716,5.48204,4.96559,2.45982,-0.94842,R
1,16.14,8.3294,2.29964,2.0603,-0.70209,-4.39227,R
1,16.305,5.81171,0.50834,-0.87521,-2.54364,-7.86317,R
1,16.471,2.58373,-1.74265,-3.21273,-3.89233,-10.09641,R
1,16.636,0.53207,-3.3853,-4.92887,-5.29015,-11.4664,R
1,16.802,-0.80696,-4.62063,-6.25387,-5.89456,-12.33262,R
1,16.968,-1.89941,-5.61917,-7.09658,-6.10862,-13.05324,R
1,17.133,-2.72959,-6.31124,-7.71456,-6.37103,-13.60353,R
1,17.299,-3.36209,-6.90026,-8.27046,-6.91398,-14.06002,R
1,17.464,-4.05904,-7.42589,-8.78623,-7.27774,-14.53094,R
1,17.63,-4.60577,-7.85693,-9.22204,-7.82762,-14.91863,R
1,17.795,-5.09575,-8.20136,-9.60976,-8.16345,-15.23713,R
1,17.961,-5.50257,-8.54477,-9.8813,-8.39581,-15.52316,R
1,18.126,-5.85221,-8.83852,-10.1278,-8.8638,-15.80906,R
1,18.292,-6.23116,-9.10074,-10.44029,-9.16553,-16.2434,R
1,18.458,-6.60242,-9.33787,-10.70824,-9.34953,-16.49335,R
1,18.623,-6.72651,-9.52585,-10.60685,-9.46744,-16.59217,R
1,18.789,-6.99806,-9.75637,-10.95378,-9.74084,-17.05897,R
1,18.954,-7.39995,-9.96944,-11.283,-10.06279,-17.24734,R
1,19.12,-7.77106,-10.1347,-11.74693,-10.75236,-17.45414,R
1,19.285,-8.03869,-10.31624,-11.97117,-11.12807,-17.60888,R
1,19.451,-8.39384,-10.48371,-12.22889,-11.33268,-17.79544,R
1,19.616,-8.76888,-10.64389,-12.48678,-11.53922,-17.73875,R
1,19.782,-9.10864,-10.82271,-12.68681,-11.68565,-17.86141,R
1,19.948,-9.34725,-10.96882,-12.89026,-11.84056,-18.05764,R
1,20.113,-9.59195,-11.129,-13.03342,-11.94152,-18.225,R
1,20.279,-9.7442,-11.24545,-13.11142,-12.04383,-18.45035,R
1,20.444,-9.84637,-11.34766,-13.13482,-12.21742,-18.60367,R
1,20.611,-9.95508,-11.4514,-13.27716,-12.32763,-18.72685,R
1,20.776,-10.13476,-11.58785,-13.40017,-12.41048,-18.93532,R
2,0.238,-0.03819,-0.02513,-0.02639,-0.05477,-0.00854,R
2,0.404,-0.07721,-0.0494,-0.04933,-0.1193,-0.03497,R
2,0.569,-0.11624,-0.0771,-0.07636,-0.14587,-0.06388,R
2,0.735,-0.15164,-0.10052,-0.10558,-0.1944,-0.09306,R
2,0.901,-0.18704,-0.12936,-0.13888,-0.23154,-0.11757,R
2,1.067,-0.22523,-0.15306,-0.16654,-0.29526,-0.11509,R
2,1.233,-0.24808,-0.17733,-0.19105,-0.33918,-0.1462,R
2,1.399,-0.27428,-0.20103,-0.21555,-0.37741,-0.16217,R
2,1.565,-0.29881,-0.22188,-0.23755,-0.3869,-0.19163,R
2,1.73,-0.32752,-0.24044,-0.2586,-0.40073,-0.21807,R
2,1.896,-0.35763,-0.263,-0.28437,-0.47935,-0.21889,R
2,2.061,-0.3763,-0.28099,-0.30699,-0.52626,-0.23541,R
2,2.227,-0.38355,-0.30098,-0.32365,-0.55744,-0.25331,R
2,2.393,-0.41059,-0.32183,-0.34407,-0.56639,-0.28359,R
2,2.557,-0.44097,-0.34496,-0.36387,-0.58265,-0.29819,R
2,2.723,-0.46801,-0.36266,-0.38366,-0.63959,-0.32049,R
2,2.888,-0.4917,-0.38436,-0.40252,-0.64691,-0.34059,R
2,3.054,-0.51651,-0.40093,-0.42011,-0.65206,-0.37583,R
2,3.219,-0.54578,-0.42634,-0.43959,-0.64935,-0.40639,R
2,3.385,-0.57421,-0.44262,-0.45939,-0.6949,-0.4086,R
2,3.551,-0.59679,-0.46089,-0.4795,-0.72689,-0.44356,R
2,3.716,-0.61881,-0.48088,-0.49992,-0.75916,-0.46229,R
2,3.881,-0.64028,-0.50116,-0.51972,-0.76241,-0.48899,R
2,4.046,-0.66341,-0.52086,-0.5414,-0.7494,-0.52093,R
2,4.212,-0.68627,-0.54342,-0.56182,-0.80904,-0.51735,R
2,4.377,-0.70885,-0.56341,-0.57942,-0.83697,-0.54351,R
2,4.544,-0.72836,-0.58226,-0.59639,-0.86408,-0.56802,R
2,4.708,-0.75066,-0.60196,-0.61021,-0.83372,-0.59417,R
2,4.874,-0.77658,-0.61909,-0.62781,-0.83941,-0.61482,R
2,5.041,-0.80139,-0.63965,-0.64698,-0.91207,-0.62336,P
2,5.206,-0.81979,-0.65736,-0.66017,-0.90746,-0.65612,P
2,5.373,-0.83595,-0.63051,-0.50149,1.4405,-0.86565,P
2,5.538,0.44209,0.88752,-0.08295,9.73104,-0.49588,P
2,5.705,0.78689,1.67652,0.03488,14.80872,0.30727,P
2,5.87,2.33169,3.04892,1.06803,12.21376,-0.22109,P
2,6.037,2.3487,8.75296,0.40094,10.52138,-0.89153,P
2,6.204,1.94814,7.28205,-0.04556,9.5849,-1.31445,P
2,6.371,1.43107,6.41794,-0.40032,8.98436,-1.71368,P
2,6.538,0.97031,5.85396,-0.65609,8.50934,-1.94166,P
2,6.703,0.67818,5.37965,-0.84305,8.12027,-2.16964,P
2,6.869,0.42118,5.00214,-1.00173,7.79465,-2.33677,P
2,7.034,0.21881,4.65005,-1.13088,7.49858,-2.49426,P
2,7.2,0.03568,4.32537,-1.25688,7.2448,-2.62174,P
2,7.365,-0.1062,4.03124,-1.41807,6.99753,-2.70792,P
2,7.531,-0.24613,3.77738,-1.55036,6.77358,-2.8387,P
2,7.696,-0.35317,3.56949,-1.62326,6.58217,-2.93865,P
2,7.862,-0.46996,3.36817,-1.73858,6.40159,-3.04245,P
2,8.028,-0.56641,3.17799,-1.83284,6.22184,-3.13276,P
2,8.192,-0.65421,3.02379,-1.90951,6.06024,-3.20985,P
2,8.358,-0.75372,2.89157,-1.99624,5.91275,-3.28915,P
2,8.523,-0.84682,2.8099,-2.00126,5.76851,-3.32825,P
2,8.689,-0.9324,2.68797,-2.07888,5.62427,-3.41168,P
2,8.854,-0.99958,2.54576,-2.20959,5.4925,-3.43646,P
2,9.02,-1.0531,2.40669,-2.31297,5.36968,-3.52621,P
2,9.185,-1.12557,2.30161,-2.40221,5.25256,-3.58596,P
2,9.351,-1.18912,2.18481,-2.44117,5.13706,-3.657,P
2,9.517,-1.23344,2.07059,-2.52035,5.02833,-3.71124,P
2,9.682,-1.29783,1.97664,-2.58854,4.93127,-3.70959,P
2,9.849,-1.35916,1.88526,-2.63159,4.82526,-3.80706,P
2,10.014,-1.40515,1.79931,-2.68061,4.72033,-3.86625,P
2,10.18,-1.47456,1.71307,-2.73434,4.65038,-3.90976,P
2,10.345,-1.53755,1.62597,-2.79121,4.54952,-3.94885,P
2,10.512,-1.56849,1.57229,-2.81289,4.44893,-3.95353,P
2,10.677,-1.63483,1.47805,-2.85751,4.3459,-4.03366,P
2,10.843,-1.70647,1.37068,-2.91407,4.25047,-4.07909,P
2,11.009,-1.76863,1.27045,-2.97346,4.15991,-4.13415,P
2,11.174,-1.83218,1.19192,-3.0275,4.07505,-4.17793,P
2,11.34,-1.89351,1.09426,-3.08124,3.99805,-4.17545,P
2,11.506,-1.96069,0.99546,-3.13151,3.90885,-4.24979,P
2,11.672,-2.03511,0.8978,-3.16859,3.82642,-4.29054,P
2,11.837,-2.09755,0.80385,-3.2242,3.75132,-4.33873,P
2,12.004,-2.14884,0.71076,-3.04164,3.6689,-4.37067,P
2,12.17,-2.20236,0.61424,-3.11234,3.59976,-4.37259,P
2,12.337,-2.25197,0.52914,-3.19624,3.53144,-4.42986,P
2,12.503,-2.30103,0.44404,-3.26474,3.4661,-4.47006,P
2,12.669,-2.34229,0.37323,-3.33073,3.39967,-4.51715,P
2,12.836,-2.36737,0.31354,-3.37032,3.33677,-4.559,P
2,13.001,-2.41365,0.24244,-3.39263,3.26438,-4.57166,P
2,13.167,-2.43901,0.18618,-3.43285,3.19171,-4.59809,P
2,13.333,-2.47664,0.13164,-3.47589,3.12447,-4.63224,P
2,13.499,-2.52375,0.06968,-3.51737,3.06049,-4.66748,P
2,13.664,-2.57086,0.0177,-3.55633,2.99135,-4.70795,P
2,13.83,-2.60709,-0.02798,-3.59278,2.92818,-4.74099,P
2,13.996,-2.65448,-0.08453,-3.63206,2.86609,-4.78918,P
2,14.161,-2.69657,-0.12707,-3.66568,2.80319,-4.82194,P
2,14.326,-2.72138,-0.17019,-3.69459,2.73188,-4.85416,P
2,14.491,-2.76514,-0.21074,-3.73921,2.67088,-4.88114,P
2,14.657,-2.8064,-0.25529,-3.76906,2.61448,-4.87123,P
2,14.822,-2.86716,-0.30669,-3.79734,2.5524,-4.93097,P
2,14.989,-2.89643,-0.3678,-3.82122,2.51823,-4.95575,P
2,15.154,-2.88779,-0.39607,-3.79703,2.50088,-5.00146,R
2,15.319,-2.6135,0.11137,-2.90339,2.64621,-4.16141,R
2,15.486,0.77268,7.66241,-0.86253,4.20465,1.57244,R
2,15.652,4.6305,12.46523,2.159,5.18423,4.33845,R
2,15.818,5.53809,13.50267,4.07291,5.54158,8.22728,R
2,15.984,6.27481,12.73109,2.78178,3.70008,8.53731,R
2,16.15,5.75272,12.06631,2.29066,2.76089,7.83493,R
2,16.316,5.4645,11.54745,2.01415,2.14516,7.28646,R
2,16.482,5.113,11.02116,1.80645,1.76287,6.8005,R
2,16.647,4.86827,10.56741,1.60535,1.40363,6.39548,R
2,16.813,4.65614,10.19504,1.4297,1.10376,6.06976,R
2,16.984,4.51454,9.84723,1.28799,0.81094,5.84123,R
2,17.149,4.33754,9.59479,1.1689,0.57696,5.59783,R
2,17.315,4.19649,9.33979,1.03912,0.35491,5.45796,R
2,17.48,4.09141,9.12676,0.92003,0.15536,5.30268,R
2,17.646,3.95287,8.91288,0.81257,-0.01057,5.16225,R
2,17.811,3.80625,8.71841,0.72176,-0.17867,5.03147,R
2,17.977,3.67886,8.56221,0.66426,-0.31098,4.93758,R
2,18.143,3.56737,8.40315,0.5857,-0.43028,4.81148,R
2,18.308,3.41211,8.23496,0.51438,-0.52111,4.65536,R
2,18.475,3.25768,8.08218,0.42514,-0.64013,4.58185,R
2,18.64,3.12556,7.94397,0.34407,-0.77054,4.5042,R
2,18.807,2.96026,7.82861,0.28374,-0.86924,4.38664,R
2,18.973,2.84653,7.70696,0.21618,-0.99965,4.30541,R
2,19.139,2.76765,7.59159,0.14831,-1.07041,4.23245,R
2,19.305,2.64807,7.47623,0.08264,-1.20272,4.16664,R
2,19.471,2.54605,7.37314,0.02922,-1.26183,4.03311,R
2,19.637,2.43706,7.26834,-0.01571,-1.36377,3.94996,R
2,19.803,2.33142,7.16497,-0.07793,-1.4142,3.83707,R
2,19.97,2.22828,7.07102,-0.12757,-1.48036,3.75529,R
2,20.135,2.13574,6.98221,-0.17973,-1.5316,3.70215,R
2,20.302,2.04347,6.89883,-0.23346,-1.63517,3.66416,R
2,20.468,1.97211,6.82572,-0.27777,-1.70729,3.63938,R
2,20.635,1.94285,6.78917,-0.29945,-1.79785,3.6782,R
2,20.802,1.88375,6.71664,-0.34438,-1.8255,3.56311,R
2,20.97,1.78173,6.63383,-0.39152,-1.86698,3.50143,R
2,21.136,1.69644,6.55444,-0.43771,-1.97652,3.45766,R
3,0.239,-0.02265,-0.02005,-0.0214,-0.1265,-0.03967,R
3,0.405,-0.02619,-0.02211,-0.03906,-0.12933,-0.10048,R
3,0.57,-0.03681,-0.03317,-0.05885,-0.19935,-0.13232,R
3,0.736,-0.03469,-0.06659,-0.07624,-0.18834,-0.19235,R
3,0.902,-0.05144,-0.08356,-0.08641,-0.22561,-0.12293,R
3,1.066,-0.05852,-0.10747,-0.10727,-0.33715,-0.28214,R
3,1.232,-0.0741,-0.1211,-0.11878,-0.38205,-0.31346,R
3,1.396,-0.08354,-0.13704,-0.12734,-0.37979,-0.37296,R
3,1.562,-0.09935,-0.14552,-0.13269,-0.34167,-0.43612,R
3,1.727,-0.12106,-0.1648,-0.15623,-0.4196,-0.46614,R
3,1.893,-0.13002,-0.18563,-0.17442,-0.45461,-0.5152,R
3,2.059,-0.1489,-0.20877,-0.19047,-0.44671,-0.57158,R
3,2.224,-0.17203,-0.21854,-0.18726,-0.38063,-0.60734,R
3,2.389,-0.19964,-0.23602,-0.20893,-0.41621,-0.64622,R
3,2.555,-0.22017,-0.25839,-0.23087,-0.53933,-0.67154,R
3,2.72,-0.23362,-0.28744,-0.24531,-0.55401,-0.724,R
3,2.886,-0.25273,-0.2949,-0.26457,-0.59241,-0.75062,R
3,3.052,-0.2735,-0.31341,-0.27527,-0.58959,-0.79603,R
3,3.217,-0.29285,-0.32986,-0.28865,-0.61189,-0.82344,R
3,3.383,-0.30937,-0.35223,-0.31085,-0.69096,-0.86859,R
3,3.549,-0.32801,-0.36586,-0.32423,-0.70621,-0.89156,R
3,3.715,-0.34736,-0.35583,-0.33761,-0.73585,-0.92914,R
3,3.882,-0.36553,-0.36534,-0.35285,-0.74178,-0.95916,R
3,4.048,-0.37946,-0.39105,-0.3681,-0.81153,-0.99126,R
3,4.215,-0.383,-0.40339,-0.3871,-0.82847,-1.03432,R
3,4.381,-0.3981,-0.41316,-0.40422,-0.86292,-1.06747,R
3,4.548,-0.41603,-0.41599,-0.41626,-0.86687,-1.11915,R
3,4.713,-0.4309,-0.43219,-0.42963,-0.86151,-1.16091,R
3,4.879,-0.44765,-0.46227,-0.42187,-0.76042,-1.13324,R
3,5.045,-0.29521,-0.10901,0.2932,2.56194,0.32259,P
3,5.21,3.29097,2.65947,2.73696,10.70519,0.75767,P
3,5.376,5.47615,4.16146,5.63924,17.25842,3.34726,P
3,5.541,8.86435,6.34195,7.00866,15.76581,7.18467,P
3,5.707,8.01671,6.19591,7.05681,14.2718,6.96935,P
3,5.872,8.03653,5.52539,5.90248,12.77722,5.84838,P
3,6.038,6.863,4.37743,5.09405,11.92559,4.97613,P
3,6.203,6.24072,3.78815,4.56329,11.34165,4.36488,P
3,6.368,5.80841,3.26263,4.17058,10.89861,3.83323,P
3,6.535,5.48488,2.8415,3.84314,10.55215,3.32012,P
3,6.7,5.18424,2.48592,3.59007,10.24775,2.92106,P
3,6.867,4.94755,2.16506,3.34155,9.96849,2.6029,P
3,7.032,4.74296,1.90127,3.12432,9.69374,2.31346,P
3,7.198,4.57825,1.67836,2.92449,9.4526,1.96399,P
3,7.363,4.40055,1.46266,2.74391,9.24026,1.67663,P
3,7.528,4.23773,1.27934,2.57698,9.03243,1.47227,P
3,7.693,4.08977,1.10837,2.42156,8.87459,1.27261,P
3,7.859,3.95266,0.95282,2.27389,8.72493,1.00013,P
3,8.025,3.825,0.81784,2.12542,8.56878,0.70756,P
3,8.191,3.71763,0.63684,1.99514,8.39597,0.51703,P
3,8.356,3.5758,0.49364,1.86298,8.23672,0.34843,P
3,8.521,3.46324,0.371,1.74688,8.08875,0.20358,P
3,8.687,3.35493,0.26944,1.62409,7.95971,0.0535,P
3,8.852,3.25912,0.16763,1.51173,7.82982,-0.11249,P
3,9.018,3.15552,0.05476,1.41222,7.7838,-0.22367,P
3,9.183,3.07458,-0.02957,1.29879,7.67057,-0.31841,P
3,9.349,2.98326,-0.13292,1.20195,7.56665,-0.36513,P
3,9.515,2.95895,-0.22265,1.10752,7.4314,-0.44421,P
3,9.68,2.874,-0.32472,1.00854,7.29925,-0.52147,P
3,9.846,2.78692,-0.41265,0.91277,7.17021,-0.58411,P
3,10.012,2.70103,-0.49878,0.82903,7.06686,-0.6076,P
3,10.178,2.61772,-0.56614,0.74022,6.96238,-0.67024,P
3,10.343,2.54386,-0.65227,0.65702,6.86468,-0.77489,P
3,10.51,2.46977,-0.74457,0.57409,6.76218,-0.80595,P
3,10.676,2.37419,-0.82633,0.48688,6.70514,-0.86911,P
3,10.842,2.32771,-0.88803,0.43204,6.60744,-0.87225,P
3,11.009,2.24889,-0.95616,0.34108,6.53742,-0.8926,P
3,11.175,2.1788,-1.02147,0.25066,6.43859,-1.00405,P
3,11.341,2.10541,-1.1004,0.1672,6.33157,-0.99413,P
3,11.506,2.03462,-1.1639,0.08989,6.23133,-1.02153,P
3,11.672,1.96123,-1.23641,0.01659,6.15396,-1.04581,P
3,11.837,1.89067,-1.28885,-0.06073,6.0684,-1.12854,P
3,12.003,1.83404,-1.37318,-0.13483,5.98369,-1.17891,P
3,12.168,1.75215,-1.44055,-0.21214,5.91507,-1.22511,P
3,12.334,1.67782,-1.50585,-0.28196,5.84194,-1.21519,P
3,12.5,1.57918,-1.55084,-0.34376,5.78406,-1.13768,P
3,12.665,1.51735,-1.59918,-0.40957,5.71657,-1.28357,P
3,12.831,1.45364,-1.66911,-0.48313,5.62678,-1.27026,P
3,12.996,1.39511,-1.72053,-0.54975,5.55223,-1.31046,P
3,13.162,1.34037,-1.77452,-0.62572,5.4791,-1.3389,P
3,13.327,1.28208,-1.82594,-0.69501,5.40822,-1.38092,P
3,13.493,1.2304,-1.88456,-0.75627,5.33989,-1.50203,P
3,13.658,1.15347,-1.94189,-0.8202,5.27523,-1.53387,P
3,13.824,1.08975,-1.99923,-0.87772,5.21649,-1.53335,P
3,13.99,1.01967,-2.04062,-0.93925,5.15804,-1.56388,P
3,14.155,0.95666,-2.09179,-1.00212,5.09536,-1.65836,P
3,14.321,0.90144,-2.14938,-1.05669,5.03211,-1.66045,P
3,14.486,0.83041,-2.19411,-1.12491,4.96603,-1.69542,P
3,14.652,0.77755,-2.23628,-1.17707,4.90673,-1.69099,P
3,14.818,0.71809,-2.27741,-1.22469,4.84913,-1.67089,P
3,14.984,0.67089,-2.33526,-1.25144,4.79633,-1.79591,P
3,15.149,0.57909,-2.40956,-0.76831,5.52879,-1.82253,R
3,15.315,1.35759,0.41779,2.55719,5.94162,-0.36774,R
3,15.481,2.44334,3.04692,4.09674,7.441,1.36448,R
3,15.646,5.86858,6.13601,6.11783,9.65534,4.39672,R
3,15.812,8.66306,7.18833,7.32486,7.71659,10.30278,R
3,15.977,7.81542,7.23512,5.97819,6.08111,12.01413,R
3,16.144,6.89108,6.79985,5.09565,5.17018,11.75913,R
3,16.309,6.02834,6.25505,4.41669,4.39367,10.78171,R
3,16.475,5.35367,5.70433,3.86106,3.79109,9.85883,R
3,16.642,4.86803,5.26777,3.44106,3.29186,9.30239,R
3,16.807,4.4671,4.94151,3.09008,2.94822,8.8446,R
3,16.974,4.09944,4.66949,2.79073,2.69465,8.45624,R
3,17.14,3.78818,4.40622,2.52375,2.44588,8.1728,R
3,17.307,3.52483,4.18383,2.29074,2.1782,7.94991,R
3,17.473,3.31339,4.00283,2.08689,1.98816,7.69596,R
3,17.639,3.12154,3.83571,1.8999,1.78796,7.54824,R
3,17.805,2.93488,3.67862,1.72628,1.64706,7.35119,R
3,17.971,2.75105,3.53516,1.57754,1.4799,7.29481,R
3,18.136,2.59955,3.40995,1.42693,1.31471,7.20399,R
3,18.302,2.45655,3.2868,1.28809,1.19386,7.03982,R
3,18.468,2.31803,3.16802,1.15861,1.02924,6.98736,R
3,18.633,2.20688,3.06363,1.04091,0.85981,6.8707,R
3,18.799,2.07639,2.96131,0.92935,0.69378,6.73211,R
3,18.964,1.98105,2.86566,0.82288,0.54695,6.60109,R
3,19.13,1.87132,2.77902,0.72122,0.42045,6.51966,R
3,19.295,1.77976,2.69598,0.6201,0.3219,7.08262,R
3,19.462,1.67357,2.60985,0.52834,0.2098,6.22995,R
3,19.628,1.57965,2.52629,0.4414,0.08753,6.25997,R
3,19.793,1.51924,2.46227,0.36596,0.02202,561.48417,R
3,19.959,1.41564,2.37717,0.27715,-0.0737,2.58E+35,R
3,20.206,1.27524,2.26224,0.15329,-0.20133,2.58E+35,R
3,20.488,1.17329,2.154,0.04254,-0.34336,2.58E+35,R
3,20.775,1.05058,2.05116,-0.06608,-0.43937,2.58E+35,R
3,21.058,0.9333,1.96375,-0.17041,-0.59156,2.58E+35,R
3,21.343,0.85849,1.88816,-0.26029,-0.71496,2.58E+35,R
4,0.239,-0.11292,-0.09535,-0.08202,-0.07921,-0.16537,R
4,0.405,-0.21001,-0.18133,-0.17311,-0.19622,-0.27344,R
4,0.57,-0.32174,-0.26327,-0.26092,-0.29303,-0.48429,R
4,0.736,-0.41316,-0.34243,-0.33967,-0.40486,-0.57268,R
4,0.902,-0.50387,-0.41881,-0.42471,-0.50892,-0.56795,R
4,1.067,-0.60474,-0.4919,-0.50271,-0.60262,-0.85596,R
4,1.233,-0.69498,-0.5574,-0.56511,-0.67096,-1.07429,R
4,1.398,-0.77152,-0.62038,-0.62298,-0.75147,-1.19792,R
