,time,중지,검지,약지,소지,엄지,target
1,10.843,-6.64561,-5.53591,-1.50458,-0.3506,16.58914,S
1,11.01,-6.94904,-5.84227,-1.50048,-0.44391,14.50621,S
1,11.176,-7.07408,-6.52835,-1.85274,-0.67187,15.58318,S
1,11.342,-7.36021,-6.57003,-1.99683,-0.88182,14.85936,S
1,11.508,-7.38187,-6.88272,-2.21211,-1.07028,13.37426,S
1,11.674,-7.78103,-7.69673,-2.43559,-1.21232,12.61468,S
1,11.839,-7.7976,-7.71709,-2.4934,-1.2927,12.39656,S
1,12.005,-7.48253,-7.89898,-2.55294,-1.48001,11.99268,S
1,12.171,-7.52676,-7.87382,-2.64224,-1.61097,11.55474,S
1,12.337,-7.65308,-7.9395,-2.80402,-1.76687,11.25626,S
1,12.504,-7.64707,-8.25585,-2.90325,-1.92392,10.97446,S
1,12.669,-7.89134,-8.70645,-3.05576,-2.07081,10.67291,S
1,12.835,-8.02239,-8.90083,-3.18777,-2.24288,10.45513,S
1,13.001,-8.15635,-9.0808,-3.42613,-2.39254,10.06998,S
1,13.168,-8.36767,-9.11787,-3.54801,-2.52165,9.88626,S
1,13.334,-8.45286,-9.18145,-3.61251,-2.55445,9.75668,S
1,13.501,-8.57153,-9.26999,-3.7635,-2.61519,9.88371,S
1,13.666,-8.52348,-9.15263,-3.71152,-2.75793,9.49157,S
1,13.832,-8.64543,-9.24368,-3.77235,-2.8741,9.46433,S
1,13.998,-8.7794,-9.18625,-3.91817,-2.96556,9.2663,S
1,14.163,-8.86003,-9.48127,-4.00553,-3.02954,8.99472,S
1,14.329,-8.89898,-9.51719,-4.11576,-3.1046,9.0756,S
1,14.493,-8.9625,-9.3376,-4.11705,-3.12054,8.83978,S
1,14.66,-9.09483,-9.49548,-4.20657,-3.23163,8.65503,S
1,14.824,-9.20622,-9.56348,-4.27776,-3.32933,8.52103,S
1,14.99,-9.16108,-9.73942,-4.28617,-3.37876,8.38992,S
1,15.155,-9.24827,-9.42653,-4.43911,-3.29838,28.3935,P
1,15.321,-7.43447,-2.14487,-1.6765,-2.01169,36.71854,P
1,15.487,-3.49236,6.8858,8.81458,6.0145,31.54384,P
1,15.653,3.18202,6.34319,9.17525,4.14578,23.77337,P
1,15.819,5.22261,6.7719,7.90946,2.7741,16.28214,P
1,15.984,4.40426,5.49193,7.37407,1.74723,13.00562,P
1,16.15,3.29869,4.30223,6.69458,1.05388,11.44356,P
1,16.315,2.66764,3.50859,6.10547,0.51897,9.94568,P
1,16.48,2.24645,2.98116,5.83907,0.12865,8.86174,P
1,16.646,1.82963,2.57127,5.34294,-0.21202,7.94517,P
1,16.812,1.34692,2.16216,5.01074,-0.43167,7.59527,P
1,16.978,0.97543,1.725,4.54222,-0.65686,7.24212,P
1,17.143,0.83964,1.45034,4.33492,-0.83124,7.27226,P
1,17.309,0.42829,1.07272,3.98892,-1.0652,7.62523,P
1,17.474,-0.22352,0.68992,3.4559,-1.286,7.18032,P
1,17.641,-0.64416,0.33613,3.43196,-1.33289,7.04853,P
1,17.806,-0.83291,0.10564,3.10041,-1.54791,6.87979,P
1,17.973,-0.96997,-0.01421,2.95977,-1.78811,5.44321,P
1,18.138,-1.28231,-0.16518,2.72809,-1.91099,4.25183,P
1,18.304,-1.61394,-0.36878,2.60125,-2.023,3.80964,P
1,18.47,-1.65562,-0.49516,2.52554,-2.14518,3.92151,P
1,18.636,-1.76593,-0.66131,2.40237,-2.23965,3.5716,P
1,18.802,-1.8451,-0.83283,2.2861,-2.39994,3.32215,P
1,18.967,-2.02348,-0.98226,2.13597,-2.51611,3.20143,P
1,19.133,-2.16272,-1.1169,2.04688,-2.62212,2.90465,P
1,19.298,-2.21023,-1.23579,1.91961,-2.73114,2.80487,P
1,19.464,-2.37277,-1.34604,1.70627,-2.79604,2.66099,P
1,19.63,-2.5253,-1.47608,1.65472,-2.9263,2.52511,P
1,19.795,-2.56298,-1.58133,1.61891,-3.01129,2.65146,P
1,19.961,-2.71205,-1.75746,1.46662,-3.11222,2.59527,P
1,20.126,-2.81744,-1.81508,1.37818,-3.21708,2.55917,P
1,20.292,-2.97088,-1.90689,1.16225,-3.27436,2.50945,P
1,20.457,-3.16309,-2.04903,1.07165,-3.37367,2.31364,P
1,20.623,-3.24263,-2.13815,1.01621,-3.44943,2.11834,P
1,20.788,-3.22133,-2.18809,0.99184,-3.52657,1.95352,P
2,0.238,-0.02489,-0.05176,-0.06943,-0.11367,-0.03252,P
2,0.404,-0.04363,-0.09634,-0.12804,-0.22252,-0.09182,P
2,0.57,-0.06657,-0.15586,-0.18887,-0.32173,-0.11559,P
2,0.735,-0.01482,-0.2105,-0.23219,-0.41764,-0.17516,P
2,0.901,-0.07244,-0.23667,-0.29206,-0.51203,-0.18992,P
2,1.066,-0.11412,-0.26083,-0.33856,-0.60312,-0.25742,P
2,1.233,-0.15636,-0.30971,-0.38347,-0.68938,-0.28966,P
2,1.398,-0.20642,-0.33991,-0.42615,-0.78098,-0.32901,P
2,1.564,-0.23887,-0.37758,-0.46979,-0.86496,-0.33776,P
2,1.73,-0.27439,-0.40864,-0.52393,-0.94413,-0.3834,P
2,1.896,-0.29649,-0.43279,-0.56088,-1.02177,-0.43149,P
2,2.061,-0.33732,-0.46241,-0.59973,-1.09789,-0.45444,P
2,2.226,-0.37313,-0.49261,-0.63795,-1.1702,-0.47303,P
2,2.392,-0.42124,-0.51647,-0.68031,-1.23998,-0.45144,P
2,2.557,-0.45676,-0.57341,-0.71312,-1.31534,-0.52959,P
2,2.723,-0.49732,-0.61856,-0.74529,-1.38308,-0.54216,P
2,2.888,-0.54738,-0.64617,-0.78319,-1.4488,-0.57086,P
2,3.054,-0.5899,-0.67521,-0.8195,-1.51756,-0.61349,P
2,3.219,-0.63102,-0.67464,-0.84784,-1.57921,-0.66869,P
2,3.385,-0.67521,-0.71806,-0.87778,-1.63884,-0.6982,P
2,3.55,-0.71073,-0.74452,-0.91154,-1.70227,-0.74083,P
2,3.715,-0.74458,-0.77874,-0.9418,-1.75936,-0.77499,P
2,3.881,-0.77255,-0.79801,-0.97047,-1.8195,-0.81625,P
2,4.046,-0.8159,-0.82561,-0.99658,-1.87735,-0.85642,P
2,4.212,-0.84639,-0.84804,-1.02111,-1.9352,-0.88484,P
2,4.377,-0.88219,-0.88054,-1.04786,-1.99203,-0.89823,P
2,4.543,-0.92443,-0.89118,-1.07047,-2.04379,-0.93321,P
2,4.708,-0.95463,-0.91361,-1.08672,-2.09987,-0.96928,P
2,4.875,-0.98316,-0.95789,-1.07525,-2.15011,-1.01,P
2,5.041,-0.74458,-0.94294,0.77172,-1.49751,0.94633,S
2,5.206,2.06898,0.78737,2.2744,-0.33036,6.25183,S
2,5.372,6.14737,4.8999,10.88151,4.11448,16.63875,S
2,5.537,12.07712,6.19367,13.05717,4.95966,20.69295,S
2,5.703,16.8475,5.65707,12.288,3.84096,20.74159,S
2,5.868,17.40131,5.24095,11.62552,2.78976,19.48702,S
2,6.034,16.00362,4.72937,11.06146,1.95626,18.66749,S
2,6.199,15.12339,4.41333,10.72608,1.40592,18.10155,S
2,6.365,13.62837,4.185,10.34165,0.88019,17.59136,S
2,6.532,12.53975,3.96386,10.04863,0.55541,17.26426,S
2,6.697,11.48219,3.79851,9.84352,0.26845,16.93251,S
2,6.863,10.88474,3.62826,9.66357,0.01294,16.73658,S
2,7.028,10.08366,3.48966,9.52025,-0.20451,16.49282,S
2,7.194,9.39419,3.3151,9.33679,-0.49604,16.24661,S
2,7.359,8.91449,3.15119,9.17786,-0.71552,16.10096,S
2,7.525,8.59255,3.01977,9.06288,-0.9487,15.89655,S
2,7.689,8.36207,2.86736,8.87911,-1.22729,15.72412,S
2,7.855,8.08209,2.74428,8.71795,-1.43053,15.53666,S
2,8.021,7.85049,2.62896,8.59214,-1.58378,15.37051,S
2,8.186,7.69386,2.52946,8.46187,-1.72993,15.21256,S
2,8.352,7.57974,2.43226,8.33416,-1.90957,15.09588,S
2,8.517,7.44184,2.32442,8.21536,-2.10494,14.95268,S
2,8.682,7.34199,2.24132,8.10675,-2.2483,14.81359,S
2,8.848,7.26982,2.16914,7.99718,-2.41449,14.71713,S
2,9.014,7.22563,2.08287,7.90578,-2.52867,14.56628,S
2,9.179,7.32604,2.00551,7.80672,-2.63803,14.4302,S
2,9.345,7.2743,1.93074,7.73028,-2.71288,14.33865,S
2,9.511,7.30059,1.85971,7.65352,-2.81336,14.25722,S
2,9.676,7.37443,1.78811,7.56626,-2.91967,14.14736,S
2,9.842,7.36912,1.72513,7.48791,-3.01127,14.03806,S
2,10.007,7.34478,1.66905,7.41401,-3.10921,13.94733,S
2,10.174,7.32856,1.60838,7.3414,-3.17695,13.87655,S
2,10.339,7.31542,1.56093,7.29203,-3.11073,13.73992,S
2,10.506,7.24409,1.49536,7.19361,-3.30432,13.6716,S
2,10.672,7.12773,1.44101,7.13214,-3.40226,13.59536,S
2,10.838,6.93949,1.38839,7.06781,-3.48371,13.51967,S
2,11.005,6.83796,1.33835,7.00442,-3.57353,13.47102,S
2,11.17,6.71153,1.29665,6.94805,-3.64432,13.3926,S
2,11.336,6.58986,1.25697,6.88499,-3.72881,13.31362,S
2,11.501,6.48637,1.22677,6.82384,-3.7996,13.24886,S
2,11.667,6.36442,1.18881,6.77861,-3.82016,13.19639,S
2,11.833,6.25869,1.15402,6.72574,-3.8846,13.16879,S
2,12,6.15436,1.11376,6.67637,-3.9351,13.11742,S
2,12.166,6.07744,1.06832,6.62031,-4.00639,13.17289,S
2,12.332,6.09506,1.01455,6.5649,-4.07008,13.07369,S
2,12.498,6.00583,0.96911,6.51425,-4.11905,12.98215,S
2,12.663,5.93843,0.9231,6.46839,-4.17741,12.93269,S
2,12.83,5.87269,0.88198,6.42348,-4.22283,12.88486,S
2,12.995,5.84165,0.84402,6.37443,-4.29691,12.8048,S
2,13.161,5.77312,0.80232,6.33112,-4.31721,12.72773,S
2,13.325,5.72613,0.7658,6.28557,-4.36517,12.67062,S
2,13.491,5.65117,0.72525,6.24289,-4.45347,12.61597,S
2,13.657,5.57173,0.68585,6.20021,-4.49736,12.56897,S
2,13.823,5.5046,0.63495,6.15913,-4.54608,12.50174,S
2,13.989,5.43971,0.59642,6.12346,-4.57932,12.43343,S
2,14.154,5.37146,0.55213,6.08874,-4.65341,12.40255,S
2,14.32,5.29342,0.5044,6.04638,-4.74855,12.3621,S
2,14.485,5.24084,0.4627,6.01134,-4.7823,12.31565,S
2,14.651,5.18574,0.42704,5.97185,-4.82543,12.25307,S
2,14.816,5.13483,0.39713,5.93841,-4.85766,12.21344,S
2,14.982,5.0898,0.36493,5.897,-4.90891,12.17792,S
2,15.147,5.03442,0.3471,5.87248,-4.84066,12.08938,P
2,15.313,5.37202,0.45062,6.00561,-1.34857,12.02844,P
2,15.479,8.74751,2.28963,6.79007,5.42018,10.84492,P
2,15.645,11.67798,4.44755,6.31296,6.50919,10.19509,P
2,15.81,9.62746,3.95581,5.76737,4.48645,8.72873,P
2,15.977,8.0888,3.27628,5.51512,3.18253,7.1905,P
2,16.143,7.24577,2.75492,5.02846,2.38734,6.28107,P
2,16.309,6.67629,2.67267,5.1842,1.8436,5.57986,P
2,16.474,6.24554,2.41903,4.65327,1.43028,4.89614,P
2,16.644,6.05842,2.26749,4.32075,1.10347,4.44525,P
2,16.81,5.64697,2.13837,4.10768,0.79874,4.05311,P
2,16.977,5.42181,2.05152,3.82007,0.54882,3.71317,P
2,17.142,5.13623,1.92873,3.59267,0.35243,3.42214,P
2,17.308,4.91722,1.79328,3.38628,0.187,3.1792,P
2,17.473,4.71807,1.65352,3.21206,-0.00634,2.95895,P
2,17.639,4.54661,1.55,2.99803,-0.19436,2.74307,P
2,17.805,4.39026,1.43296,2.83273,-0.37045,2.55615,P
2,17.971,4.24033,1.29751,2.68813,-0.53588,2.37443,P
2,18.137,4.09517,1.16293,2.56169,-0.69877,2.21429,P
2,18.303,3.96007,1.05452,2.43652,-0.83528,2.07028,P
2,18.47,3.83504,0.98378,2.33173,-0.97965,1.89785,P
2,18.635,3.71477,0.91447,2.2365,-1.11793,1.74564,P
2,18.802,3.59813,0.79887,2.15942,-1.26763,1.60463,P
2,18.967,3.49688,0.69247,2.07757,-1.3742,1.46827,P
2,19.133,3.39478,0.59153,1.99667,-1.48153,1.36415,P
2,19.298,3.3022,0.50814,1.91768,-1.57769,1.24173,P
2,19.464,3.20962,0.41065,1.84124,-1.69441,1.1122,P
2,19.629,3.12627,0.34595,1.75238,-1.78321,1.00645,P
2,19.795,3.04683,0.26658,1.66193,-1.87151,0.90944,P
2,19.961,2.96767,0.1967,1.62116,-1.96818,0.82664,P
2,20.126,2.89775,0.16593,1.54886,-2.04887,0.71979,P
2,20.293,2.82195,0.09777,1.47879,-2.12981,0.62087,P
2,20.458,2.74251,0.02876,1.41827,-2.21354,0.54189,P
3,0.238,-0.05828,-0.02602,-0.04911,-0.05673,1.76915,P
3,0.404,-0.09664,-0.06003,-0.10331,-0.10968,0.47401,P
3,0.569,-0.15728,-0.08889,-0.15165,-0.16666,-0.5052,P
3,0.735,-0.19949,-0.12007,-0.20331,-0.21658,-0.51763,P
3,0.901,-0.2402,-0.15305,-0.2486,-0.27205,-0.54719,P
3,1.066,-0.27834,-0.18654,-0.2888,-0.326,-0.61122,P
3,1.232,-0.30363,-0.20973,-0.33511,-0.38147,-0.62318,P
3,1.398,-0.32184,-0.2373,-0.37939,-0.42786,-0.65953,P
3,1.564,-0.30984,-0.26513,-0.42493,-0.47904,-0.69706,P
3,1.73,-0.37091,-0.29734,-0.4687,-0.52518,-0.76508,P
3,1.896,-0.38955,-0.32156,-0.50967,-0.57788,-0.77727,P
3,2.062,-0.44505,-0.3517,-0.55038,-0.62629,-0.81011,P
3,2.228,-0.49476,-0.3785,-0.59389,-0.67394,-0.83896,P
3,2.394,-0.5479,-0.40426,-0.6402,-0.72058,-0.86546,P
3,2.558,-0.59354,-0.43132,-0.68218,-0.77303,-0.92363,P
3,2.724,-0.63961,-0.45064,-0.72646,-0.81311,-0.95763,P
3,2.889,-0.68225,-0.47538,-0.77277,-0.85976,-0.97781,P
3,3.055,-0.7236,-0.49908,-0.81145,-0.90489,-1.0097,P
3,3.22,-0.76496,-0.52665,-0.84783,-0.95002,-1.07772,P
3,3.386,-0.79345,-0.55164,-0.89058,-0.98683,-1.08265,P
3,3.551,-0.84017,-0.57767,-0.92722,-1.02667,-1.11876,P
3,3.717,-0.88688,-0.60343,-0.96615,-1.06751,-1.12979,P
3,3.882,-0.92566,-0.62843,-1.00788,-1.1018,-1.16732,P
3,4.047,-0.96209,-0.65857,-1.05012,-1.14214,-1.22501,P
3,4.213,-0.99723,-0.6797,-1.08575,-1.1845,-1.2555,P
3,4.378,-1.05144,-0.69954,-1.129,-1.22509,-1.27192,P
3,4.544,-1.10522,-0.72118,-1.16183,-1.27199,-1.30335,P
3,4.709,-1.14165,-0.74437,-1.19592,-1.30224,-1.34416,P
3,4.875,-1.17143,-0.76473,-1.12417,-1.29695,-1.28646,P
3,5.042,-1.20014,-0.77864,-0.59364,-0.52468,-1.39623,S
3,5.207,-0.69382,0.17701,2.86334,3.28347,2.45495,S
3,5.374,3.35295,4.79037,6.94653,8.3152,24.00982,S
3,5.539,9.44195,7.13016,8.47502,8.32377,37.38551,S
3,5.705,11.68024,8.60216,8.29919,6.89194,47.25011,S
3,5.871,10.63288,8.05154,7.41345,5.17847,42.05477,S
3,6.037,8.11645,7.01653,6.41905,4.05952,39.22221,S
3,6.202,6.54005,6.42315,5.74883,3.22851,37.10711,S
3,6.369,5.43804,5.91505,5.18547,2.72349,35.125,S
3,6.535,4.51388,5.4729,4.74196,2.33925,33.31785,S
3,6.7,3.66343,5.10445,4.38115,1.70036,32.07994,S
3,6.866,3.03154,4.78625,4.11397,1.24148,31.12958,S
3,7.031,2.54214,4.56389,3.90914,0.96237,30.22354,S
3,7.197,2.13995,4.36549,3.68828,0.66083,29.37708,S
3,7.361,1.79154,4.1841,3.48421,0.37845,28.51678,S
3,7.527,1.48491,3.99009,3.3094,0.12178,27.90111,S
3,7.692,1.21664,3.80792,3.12976,-0.05396,27.35251,S
3,7.858,0.96187,3.63606,2.95138,-0.21305,26.77015,S
3,8.024,0.70817,3.47606,2.78599,-0.46089,26.3027,S
3,8.189,0.48104,3.34233,2.63994,-0.62099,25.92439,S
3,8.355,0.28455,3.20732,2.51195,-0.7163,25.58946,S
3,8.519,0.10242,3.07411,2.37429,-0.82295,25.28901,S
3,8.685,-0.07478,2.94606,2.24172,-1.05037,25.01249,S
3,8.85,-0.25948,2.82985,2.129,-1.13458,24.79483,S
3,9.016,-0.40583,2.7103,2.05495,-1.29014,24.56123,S
3,9.181,-0.53268,2.60543,1.98956,-1.2203,24.36046,S
3,9.347,-0.66618,2.48433,1.8832,-1.42629,24.09215,S
3,9.514,-0.84316,2.38874,1.77836,-1.72229,23.92163,S
3,9.678,-0.97194,2.33077,1.75546,-1.75633,23.72251,S
3,9.844,-1.08272,2.20658,1.6402,-1.86323,23.51142,S
3,10.01,-1.21579,2.10455,1.53892,-1.97921,23.32473,S
3,10.176,-1.34585,2.01102,1.46055,-2.09973,23.16008,S
3,10.342,-1.46413,1.918,1.36183,-2.191,22.98792,S
3,10.508,-1.58712,1.83839,1.27836,-2.36421,22.84814,S
3,10.674,-1.69576,1.76367,1.20508,-2.46355,22.70624,S
3,10.84,-1.79454,1.68766,1.13765,-2.51549,22.54065,S
3,11.006,-1.88753,1.61526,1.06921,-2.52759,22.3814,S
3,11.171,-1.9666,1.53899,1.04987,-2.56415,22.22472,S
3,11.337,-2.03367,1.46272,0.98117,-2.69122,22.12528,S
3,11.502,-2.1438,1.39212,0.88015,-2.7835,21.99323,S
3,11.668,-2.24344,1.32642,0.80279,-2.82409,21.86728,S
3,11.833,-2.32765,1.25943,0.75063,-2.88208,21.77159,S
3,11.999,-2.40115,1.1963,0.70763,-2.94587,21.65549,S
3,12.164,-2.47764,1.13472,0.66132,-3.00562,21.54361,S
3,12.33,-2.55714,1.0783,0.61476,-3.05176,21.42939,S
3,12.497,-2.61606,1.01749,0.56285,-3.0268,21.30321,S
3,12.662,-2.68999,0.95308,0.50967,-3.11581,21.21455,S
3,12.829,-2.76262,0.89562,0.46361,-3.12362,21.08978,S
3,12.995,-2.83205,0.84022,0.41679,-3.16648,21.03137,S
3,13.162,-2.8914,0.7874,0.35496,-3.17203,20.927,S
3,13.328,-2.94518,0.73381,0.31832,-3.23985,20.81958,S
3,13.494,-2.98397,0.68666,0.30534,-3.16674,20.76681,S
3,13.659,-3.03347,0.63178,0.29644,-3.23456,20.67018,S
3,13.825,-3.11532,0.5769,0.26768,-3.37525,20.59348,S
3,13.991,-3.1766,0.52562,0.23435,-3.40802,20.47786,S
3,14.156,-3.2336,0.47667,0.1888,-3.46374,20.38638,S
3,14.322,-3.29616,0.43338,0.15878,-3.51719,20.31626,S
3,14.487,-3.33688,0.38494,0.12799,-3.58098,20.30383,S
3,14.653,-3.40202,0.35351,0.07583,-3.65032,20.21587,S
3,14.818,-3.46394,0.31486,0.04122,-3.67654,20.13941,S
3,14.984,-3.51665,0.29038,-0.00204,-3.78168,20.05756,S
3,15.149,-3.56722,0.24452,-0.03104,-3.80386,19.9757,P
3,15.315,-3.61222,0.21179,-0.03969,-3.701,20.46167,P
3,15.481,-1.2775,2.16767,1.81144,5.6444,21.3928,P
3,15.646,3.13717,5.08461,3.84731,11.94384,17.47314,P
3,15.813,4.52995,5.08281,3.89693,7.82481,15.93431,P
3,15.978,3.57322,3.63374,5.49997,6.54198,14.03804,P
3,16.145,1.99103,2.66727,4.24095,5.24276,12.24848,P
3,16.31,1.23957,2.14294,3.48319,4.52092,11.00705,P
3,16.476,0.75681,1.77938,2.90965,3.95312,10.07217,P
3,16.642,0.33984,1.4921,2.48243,3.46601,9.27262,P
3,16.809,0.0045,1.2584,2.12951,3.14379,8.54038,P
3,16.975,-0.27641,1.04995,1.83205,2.87603,7.90969,P
3,17.14,-0.5329,0.8562,1.57378,2.59012,7.34445,P
3,17.306,-0.74567,0.67352,1.35725,2.28832,6.81696,P
3,17.471,-0.95566,0.52408,1.13943,2.02636,6.33545,P
3,17.637,-1.14508,0.387,0.95826,1.83726,5.88747,P
3,17.803,-1.31542,0.2507,0.74453,1.66682,5.4857,P
3,17.97,-1.46284,0.12316,0.53537,1.49058,5.11114,P
3,18.135,-1.61176,-0.00541,0.34682,1.29796,4.79122,P
3,18.301,-1.74825,-0.12007,0.186,1.14466,4.47459,P
3,18.468,-1.87832,-0.22287,0.02595,0.99767,4.18399,P
3,18.633,-2.0041,-0.32748,-0.12977,0.84236,3.90184,P
3,18.8,-2.11766,-0.429,-0.26438,0.69814,3.6422,P
3,18.966,-2.23337,-0.52639,-0.39669,0.54384,3.40414,P
3,19.132,-2.35572,-0.61426,-0.51781,0.41702,3.16796,P
3,19.297,-2.45236,-0.69284,-0.65699,0.29348,2.95945,P
3,19.464,-2.53549,-0.76653,-0.78218,0.19893,2.75071,P
3,19.629,-2.63642,-0.83533,-0.8972,0.0832,2.55862,P
3,19.795,-2.74227,-0.9152,-1.0262,-0.03656,2.37896,P
3,19.961,-2.85069,-0.99147,-1.13816,-0.148,2.20704,P
3,20.126,-2.94797,-1.06078,-1.24707,-0.23902,2.0438,P
3,20.292,-3.05211,-1.13344,-1.34707,-0.32575,1.87563,P
3,20.457,-3.13867,-1.2079,-1.44198,-0.42837,1.72365,P
3,20.623,-3.22931,-1.27927,-1.53943,-0.53779,1.60309,P
3,20.789,-3.31373,-1.346,-1.61322,-0.62982,1.50834,P
4,0.238,-0.13523,-0.07175,-0.03966,-0.06851,-0.14988,P
4,0.404,-0.2136,-0.15247,-0.10059,-0.14774,-0.22164,P
4,0.569,-0.23214,-0.22079,-0.20537,-0.23083,-0.31207,P
4,0.735,-0.34636,-0.28647,-0.35113,-0.35463,-0.31981,P
4,0.901,-0.45687,-0.34687,-0.47588,-0.41708,-0.44168,P
4,1.071,-0.52733,-0.39541,-0.51002,-0.49027,-0.49293,P
4,1.237,-0.61855,-0.46083,-0.624,-0.57088,-0.58769,P
4,1.402,-0.61781,-0.45133,-0.66943,-0.59234,-0.6107,P
4,1.568,-0.70681,-0.46478,-0.75689,-0.65699,-0.68587,P
4,1.733,-0.76194,-0.56739,-0.83069,-0.73237,-0.74851,P
4,1.899,-0.79062,-0.6067,-0.91578,-0.79565,-0.82596,P
4,2.064,-0.88827,-0.69559,-1.00717,-0.87296,-0.84578,P
4,2.229,-0.99655,-0.72698,-1.09068,-0.92716,-0.89224,P
4,2.397,-1.03561,-0.80533,-1.15608,-1.00447,-0.92937,P
4,2.562,-1.11942,-0.83909,-1.27767,-1.05839,-0.99429,P
4,2.728,-1.13104,-0.90372,-1.2887,-1.11039,-1.00751,P
4,2.893,-1.11349,-0.89369,-1.32206,-1.11122,-1.02664,P
4,3.059,-1.17554,-0.95621,-1.37747,-1.18082,-1.09657,P
4,3.224,-1.26627,-1,-1.37432,-1.16982,-1.15853,P
