,time,중지,검지,약지,소지,엄지,target
2,16.31,5.42537,-0.80556,2.73565,-3.02473,5.70773,R
2,16.476,4.9809,-0.96751,2.63626,-3.09609,5.51635,R
2,16.641,4.66916,-1.09107,2.5372,-3.22075,5.36223,R
2,16.807,4.55002,-1.20904,2.43813,-3.43899,5.28461,R
2,16.973,4.24435,-1.3015,2.34651,-3.52562,5.19541,R
2,17.138,3.90224,-1.3892,2.26137,-3.58642,5.10057,R
2,17.304,3.64718,-1.48026,2.1691,-3.64639,5.01222,R
2,17.469,3.465,-1.56432,2.071,-3.69804,4.93573,R
2,17.635,3.32995,-1.62821,1.97518,-3.8638,4.8773,R
2,17.8,3.17697,-1.69349,1.87028,-3.94404,4.7898,R
2,17.966,3.03064,-1.75597,1.78416,-3.96847,4.70145,R
2,18.132,2.89473,-1.81818,1.72686,-3.97402,4.63285,R
2,18.297,2.75534,-1.87309,1.69999,-4.09175,4.62128,R
2,18.464,2.63736,-1.91456,1.66341,-4.10563,4.56624,R
2,18.629,2.54135,-1.95575,1.61711,-4.15811,4.51261,R
2,18.795,2.60207,-1.99918,1.5747,-4.04427,4.42793,R
2,18.96,2.58299,-2.05466,1.54395,-4.11146,4.35228,R
2,19.126,2.46674,-2.11714,1.50121,-4.21141,4.30571,R
2,19.291,2.62029,-2.15693,1.47304,-4.14367,4.23768,R
2,19.458,2.56766,-2.21689,1.44358,-4.1842,4.17078,R
2,19.624,2.48929,-2.2578,1.41963,-4.18143,4.11631,R
2,19.79,2.42047,-2.30908,1.36945,-4.29443,4.10078,R
2,19.956,2.33631,-2.35307,1.31862,-4.41549,4.0463,R
2,20.122,2.21775,-2.39397,1.2911,-4.31526,3.98759,R
2,20.288,2.14603,-2.43124,1.26131,-4.31304,3.9413,R
2,20.453,2.0908,-2.46823,1.23898,-4.33997,3.90743,R
2,20.619,2.03961,-2.50745,1.20919,-4.4402,3.88202,R
3,0.238,-0.03985,-0.03864,-0.04613,-0.01996,-0.09586,R
3,0.404,-0.08285,-0.07912,-0.09226,-0.07167,-0.16497,R
3,0.569,-0.09913,-0.11067,-0.13812,-0.14278,-0.24695,R
3,0.734,-0.13703,-0.14799,-0.18232,-0.16667,-0.3196,R
3,0.9,-0.17226,-0.18243,-0.22265,-0.13632,-0.3925,R
3,1.065,-0.2126,-0.21949,-0.26546,-0.16892,-0.46414,R
3,1.231,-0.2505,-0.25655,-0.31049,-0.2687,-0.49189,R
3,1.399,-0.27455,-0.28994,-0.34364,-0.28697,-0.56554,R
3,1.565,-0.28063,-0.31333,-0.38784,-0.34177,-0.64374,R
3,1.73,-0.28719,-0.33252,-0.41905,-0.34234,-0.71639,R
3,1.896,-0.33116,-0.37931,-0.45441,-0.3488,-0.78147,R
3,2.061,-0.36008,-0.41138,-0.49308,-0.47078,-0.81628,R
3,2.226,-0.37563,-0.44529,-0.52043,-0.48287,-0.87077,R
3,2.392,-0.40357,-0.47526,-0.55441,-0.5225,-0.92298,R
3,2.557,-0.43588,-0.5089,-0.5859,-0.53458,-0.97419,R
3,2.723,-0.46577,-0.53834,-0.61546,-0.54948,-1.00143,R
3,2.888,-0.47622,-0.56515,-0.63673,-0.5492,-1.07131,R
3,3.054,-0.50343,-0.59065,-0.66352,-0.58012,-1.11671,R
3,3.219,-0.53186,-0.61799,-0.68976,-0.56128,-1.18028,R
3,3.384,-0.5632,-0.64428,-0.71711,-0.56269,-1.22442,R
3,3.55,-0.59794,-0.67424,-0.74501,-0.6709,-1.22921,R
3,3.715,-0.60499,-0.69764,-0.76932,-0.71278,-1.28622,R
3,3.881,-0.61981,-0.71104,-0.78783,-0.76225,-1.30867,R
3,4.046,-0.63876,-0.73233,-0.8149,-0.76309,-1.36619,R
3,4.213,-0.66816,-0.7644,-0.84004,-0.75859,-1.41538,R
3,4.378,-0.68881,-0.7857,-0.86766,-0.84094,-1.40831,R
3,4.544,-0.69027,-0.80252,-0.88644,-0.85078,-1.4575,R
3,4.709,-0.70801,-0.82854,-0.91048,-0.86877,-1.50543,R
3,4.876,-0.72769,-0.85903,-0.9276,-0.81143,-1.63862,R
3,5.042,-0.73473,-0.81908,-0.6928,0.82352,-1.72867,S
3,5.208,0.40478,0.62614,4.59686,6.17244,-0.03532,S
3,5.374,3.4375,2.10448,5.81672,3.42139,16.11777,S
3,5.539,4.82169,3.06918,6.43135,2.05823,19.82938,S
3,5.705,6.18182,2.72299,5.76534,1.40251,17.30663,S
3,5.87,5.1288,1.90418,5.17585,1.11358,16.24768,S
3,6.036,4.28521,1.35295,4.76702,0.81649,15.26113,S
3,6.201,3.78349,0.9442,4.49217,0.63633,14.46578,S
3,6.367,3.34809,0.6314,4.2709,0.61834,13.76882,S
3,6.533,3.01984,0.34251,4.0035,0.52334,13.31502,S
3,6.698,2.72342,0.07754,3.81179,0.53796,12.79917,S
3,6.864,2.48313,-0.17822,3.64053,0.30102,12.5444,S
3,7.029,2.26907,-0.36801,3.50462,0.3266,12.24371,S
3,7.195,2.0504,-0.54754,3.35711,0.24312,12.07496,S
3,7.36,1.87644,-0.71078,3.22672,0.18831,11.9506,S
3,7.526,1.60699,-0.85877,3.10269,0.04469,11.6817,S
3,7.691,1.38054,-1.00597,2.99634,-0.17342,11.46678,S
3,7.857,1.16527,-1.12978,2.8864,-0.26785,11.36437,S
3,8.023,0.99422,-1.24071,2.79165,-0.30692,11.16787,S
3,8.188,0.86691,-1.34165,2.70491,-0.32294,10.99154,S
3,8.354,0.75976,-1.43339,2.62563,-0.31704,10.79151,S
3,8.519,0.65383,-1.52276,2.55243,-0.49861,10.67623,S
3,8.685,0.55591,-1.60399,2.48807,-0.50395,10.47569,S
3,8.85,0.47403,-1.67496,2.42564,-0.53149,10.27238,S
3,9.016,0.39944,-1.73989,2.36321,-0.51126,10.10161,S
3,9.189,0.31221,-1.81769,2.2936,-0.57421,9.98986,S
3,9.355,0.21794,-1.89103,2.21956,-0.70744,9.8824,S
3,9.521,0.15428,-1.95333,2.15327,-0.73611,9.8148,S
3,9.686,0.09111,-2.0109,2.0936,-0.74426,9.67354,S
3,9.853,0.05394,-2.05795,2.06128,-0.62171,9.45887,S
3,10.018,-0.00753,-2.11552,2.02786,-0.58124,9.35066,S
3,10.185,-0.07653,-2.18491,1.99029,-0.71728,9.2432,S
3,10.35,-0.1555,-2.24011,1.93449,-0.71446,9.12666,S
3,10.517,-0.20239,-2.26035,1.91073,-0.26589,8.94731,S
3,10.683,-0.27334,-2.35499,1.82537,-0.29821,8.74475,S
3,10.849,-0.33772,-2.40913,1.75245,-0.39293,8.65949,S
3,11.016,-0.47184,-2.49798,1.68256,-0.55847,8.5422,S
3,11.182,-0.56757,-2.57106,1.63284,-0.63745,8.46425,S
3,11.348,-0.66354,-2.64545,1.57759,-0.65179,8.33838,S
3,11.513,-0.74469,-2.69907,1.52952,-0.6501,8.20973,S
3,11.679,-0.81637,-2.75138,1.46516,-0.82464,8.17997,S
3,11.844,-0.90019,-2.8121,1.41433,-0.84628,8.06595,S
3,12.01,-0.95438,-2.86126,1.36765,-0.8668,7.99759,S
3,12.175,-1.0314,-2.91462,1.32235,-0.87551,7.89896,S
3,12.341,-1.08655,-2.96193,1.27815,-0.90587,7.85103,S
3,12.507,-1.14996,-3.01135,1.22566,-1.08744,7.82278,S
3,12.672,-1.20949,-3.05657,1.18257,-1.1102,7.74206,S
3,12.838,-1.25104,-3.09389,1.15053,-1.03909,7.62022,S
3,13.003,-1.28408,-3.13096,1.11683,-0.99862,7.54051,S
3,13.169,-1.32806,-3.17538,1.07594,-0.99187,7.46963,S
3,13.334,-1.38005,-3.22217,1.03368,-1.16473,7.42801,S
3,13.5,-1.41407,-3.2595,1.01241,-1.17906,7.37075,S
3,13.665,-1.45562,-3.30234,0.97843,-1.20801,7.30113,S
3,13.831,-1.48842,-3.33704,0.9486,-1.174,7.22949,S
3,13.997,-1.51855,-3.3699,0.91766,-1.16642,7.19594,S
3,14.162,-1.56835,-3.42168,0.87899,-1.32999,7.16239,S
3,14.328,-1.60188,-3.46137,0.84998,-1.35248,7.09832,S
3,14.493,-1.64465,-3.50527,0.83258,-1.35107,7.00952,S
3,14.659,-1.66335,-3.52946,0.79915,-1.34489,6.95554,S
3,14.824,-1.69348,-3.57125,0.7638,-1.43961,6.97875,S
3,14.99,-1.72871,-3.61252,0.72927,-1.50032,6.85969,S
3,15.155,-1.42622,-3.3026,1.29003,0.47022,5.83101,R
3,15.321,1.50713,-1.50173,1.74333,2.44216,3.53175,R
3,15.487,3.13428,-1.04172,2.10189,0.75803,4.1924,R
3,15.652,3.54489,-0.63429,1.61599,0.75241,5.36107,R
3,15.818,3.00138,-0.8982,0.97705,0.17735,5.42741,R
3,15.984,2.37598,-1.26621,0.56159,-0.18944,4.91787,R
3,16.149,1.7535,-1.59952,0.20939,-0.39827,4.06451,R
3,16.315,0.91696,-1.89787,-0.09364,-0.65179,3.66822,R
3,16.481,0.49371,-2.10316,-0.3185,-0.90643,3.48307,R
3,16.647,0.16109,-2.26719,-0.51352,-1.0672,3.24015,R
3,16.813,-0.0605,-2.42438,-0.67126,-1.22628,3.06433,R
3,16.98,-0.25269,-2.54924,-0.7975,-1.32971,3.05147,R
3,17.145,-0.39579,-2.6578,-0.92042,-1.44439,2.99017,R
3,17.312,-0.54352,-2.76374,-1.0265,-1.57396,2.87767,R
3,17.478,-0.67278,-2.86257,-1.12898,-1.65547,2.67436,R
3,17.645,-0.81831,-2.96561,-1.22456,-1.74794,2.47785,R
3,17.81,-0.94709,-3.04763,-1.31323,-1.82607,2.35627,R
3,17.977,-1.0416,-3.13096,-1.40853,-1.89072,2.49702,R
3,18.142,-1.09797,-3.17538,-1.46627,-1.9815,2.44582,R
3,18.309,-1.18811,-3.24977,-1.54361,-2.06441,2.43699,R
3,18.476,-1.24909,-3.30024,-1.60162,-2.11557,2.31364,R
3,18.641,-1.34215,-3.36595,-1.66875,-2.1656,2.2087,R
3,18.813,-1.43934,-3.43824,-1.73587,-2.27268,2.14942,R
3,18.979,-1.49935,-3.47583,-1.78587,-2.3095,2.09191,R
3,19.145,-1.5737,-3.52367,-1.8414,-2.37752,2.16632,R
3,19.311,-1.62837,-3.56205,-1.89167,-2.42558,2.22056,R
3,19.478,-1.68862,-3.60463,-1.94084,-2.44188,2.10528,R
3,19.643,-1.75933,-3.65379,-1.98476,-2.5307,2.2087,R
3,19.81,-1.80913,-3.68901,-2.02951,-2.54588,2.03742,R
3,19.976,-1.87887,-3.73607,-2.07785,-2.59562,1.99328,R
3,20.141,-1.93426,-3.76682,-2.12399,-2.63694,1.92315,R
3,20.308,-1.98699,-3.80231,-2.161,-2.68613,1.94586,R
3,20.473,-2.02926,-3.81992,-2.19111,-2.75414,1.97966,R
3,20.639,-2.07203,-3.85199,-2.23144,-2.78647,1.86539,R
3,20.804,-2.11697,-3.88458,-2.26652,-2.81204,1.78644,R
4,0.238,-0.06428,-0.04838,-0.06392,-0.05707,-0.17397,R
4,0.404,-0.12502,-0.07097,-0.1189,-0.12396,-0.19491,R
4,0.569,-0.19714,-0.122,-0.18308,-0.1742,-0.38737,R
4,0.735,-0.25535,-0.16506,-0.24068,-0.22799,-0.52927,R
4,0.901,-0.30546,-0.20493,-0.29066,-0.27413,-0.60634,R
4,1.065,-0.3586,-0.24586,-0.33748,-0.32109,-0.72484,R
4,1.231,-0.41858,-0.28414,-0.39114,-0.37133,-0.77586,R
4,1.397,-0.4616,-0.31205,-0.43244,-0.41283,-0.90684,R
4,1.563,-0.52208,-0.34846,-0.47584,-0.44997,-0.97812,R
4,1.727,-0.57953,-0.387,-0.51267,-0.48355,-1.04828,R
4,1.893,-0.63166,-0.42049,-0.55581,-0.53215,-1.17013,R
