,time,중지,검지,약지,소지,엄지,target
1,9.851,-0.95205,0.16038,-0.9586,-0.98286,8.69437,R
1,10.016,-1.02701,0.1231,-1.01922,-1.04939,8.56977,R
1,10.182,-1.10102,0.07282,-1.07835,-1.1099,8.50682,R
1,10.346,-1.15267,0.02254,-1.13927,-1.17303,8.35049,R
1,10.512,-1.21156,-0.01589,-1.19063,-1.23381,8.67838,R
1,10.679,-1.2884,-0.03439,-1.25245,-1.28227,8.32985,R
1,10.845,-1.34793,-0.09189,-1.28291,-1.34095,8.36855,R
1,11.011,-1.42225,-0.13292,-1.33248,-1.39936,8.14694,R
1,11.176,-1.47894,-0.18609,-1.39042,-1.45673,8.10747,R
1,11.342,-1.54256,-0.23031,-1.43461,-1.50755,7.89671,R
1,11.507,-1.62318,-0.267,-1.47642,-1.55654,7.78526,R
1,11.673,-1.67514,-0.30746,-1.52958,-1.60605,7.66324,R
1,11.838,-1.72679,-0.34965,-1.57646,-1.65215,7.57862,R
1,12.004,-1.78443,-0.38375,-1.64096,-1.70009,7.58146,R
1,12.169,-1.85907,-0.39733,-1.68845,-1.73676,7.58894,R
1,12.335,-1.90599,-0.4268,-1.74548,-1.77946,7.65601,R
1,12.501,-1.95796,-0.45801,-1.78132,-1.8198,7.50716,R
1,12.667,-2.00646,-0.49326,-1.83477,-1.86512,7.44653,R
1,12.833,-2.05527,-0.52794,-1.88256,-1.90363,7.41919,R
1,12.998,-2.11794,-0.54239,-1.91988,-1.94187,7.33225,R
1,13.164,-2.14818,-0.5762,-1.94557,-1.98274,7.12509,R
1,13.329,-2.19132,-0.61405,-1.9808,-2.02753,7.03815,R
1,13.495,-2.22691,-0.64728,-2.01545,-2.06551,6.936,R
1,13.66,-2.28203,-0.6756,-2.06233,-2.10586,7.01365,R
1,13.826,-2.3195,-0.69987,-2.09697,-2.14148,6.99636,R
1,13.992,-2.35761,-0.72444,-2.12892,-2.1758,7.23448,R
1,14.158,-2.3869,-0.7412,-2.15729,-2.21116,7.19114,R
1,14.324,-2.40989,-0.77125,-2.20239,-2.2481,6.96515,R
1,14.489,-2.46721,-0.7831,-2.22717,-2.2756,6.94245,R
1,14.656,-2.49965,-0.79697,-2.22926,-2.31437,6.75335,R
1,14.821,-2.53492,-0.82789,-2.27047,-2.34633,6.87228,R
1,14.987,-2.54027,-0.86921,-1.95452,-2.3259,6.76031,R
1,15.153,-2.545,-0.91082,-1.71293,-2.33245,6.49305,S
1,15.319,-2.50217,-0.94376,-0.58024,-1.48424,20.57658,S
1,15.486,0.12849,-0.12917,4.73207,-1.46092,13.78789,S
1,15.651,3.30588,0.24215,4.8121,-2.26303,11.59637,S
1,15.817,4.08314,-0.09045,3.80811,-2.33192,10.95994,S
1,15.981,3.41485,-0.38346,3.09648,-2.38405,11.15935,S
1,16.147,3.07377,-0.63486,2.64615,-2.45819,10.3364,S
1,16.312,2.97646,-0.82846,2.27137,-2.53992,9.83928,S
1,16.478,2.54752,-0.98884,1.91809,-2.63134,9.22839,S
1,16.643,2.13432,-1.11281,1.62036,-2.70678,8.42685,S
1,16.809,1.87387,-1.2203,1.40117,-2.76048,8.14204,S
1,16.975,1.6405,-1.2859,1.24677,-2.78694,8.43949,S
1,17.14,1.48839,-1.31537,1.14255,-2.7982,8.71424,S
1,17.306,1.301,-1.40033,0.97114,-2.84588,8.1116,S
1,17.471,1.13188,-1.49106,0.79823,-2.8781,7.90187,S
1,17.637,0.9952,-1.54683,0.66863,-2.91373,7.52315,S
1,17.802,0.87962,-1.61705,0.55635,-2.90037,7.84717,S
1,17.968,0.82167,-1.63005,0.49363,-2.91346,7.60983,S
1,18.133,0.7042,-1.70519,0.35865,-2.96114,7.22545,S
1,18.299,0.63491,-1.74911,0.31117,-2.98733,7.32632,S
1,18.465,0.57854,-1.82222,0.20366,-3.01143,7.27627,S
1,18.631,0.49413,-1.86701,0.13498,-3.0261,7.16921,S
1,18.798,0.40973,-1.9326,0.02299,-3.06016,6.79308,S
1,18.964,0.27305,-2.01004,-0.09676,-3.12407,6.4528,S
1,19.13,0.19809,-2.05946,-0.18157,-3.15918,6.32588,S
1,19.295,0.10109,-2.09645,-0.25503,-3.17227,6.3491,S
1,19.462,0.09983,-2.11552,-0.31057,-3.19716,6.24848,S
1,19.629,0.00819,-2.16782,-0.40942,-3.24929,6.03127,S
1,19.795,-0.07464,-2.21926,-0.47363,-3.28256,5.92317,S
1,19.962,-0.13574,-2.25595,-0.54052,-3.31268,5.92653,S
1,20.128,-0.18959,-2.28716,-0.58979,-3.34909,5.78464,S
1,20.295,-0.26675,-2.32762,-0.64862,-3.37712,5.65978,S
1,20.461,-0.36564,-2.37992,-0.74627,-3.41746,5.50422,S
1,20.628,-0.40564,-2.40564,-0.79465,-3.4413,5.42476,S
1,20.797,-0.43115,-2.39321,-0.64802,-3.39075,6.93729,S
2,0.238,-0.06291,-0.05757,-0.09788,-0.07139,-0.1348,S
2,0.404,-0.16173,-0.12151,-0.20051,-0.13881,-0.27852,S
2,0.569,-0.25163,-0.19363,-0.29643,-0.28401,-0.39548,S
2,0.734,-0.34723,-0.25817,-0.39431,-0.3814,-0.50777,S
2,0.9,-0.44109,-0.31332,-0.47764,-0.50854,-0.6144,S
2,1.065,-0.51366,-0.3718,-0.55902,-0.52506,-0.69548,S
2,1.231,-0.59341,-0.43028,-0.64572,-0.70441,-0.77392,S
2,1.395,-0.6578,-0.48543,-0.71842,-0.79784,-0.85703,S
2,1.561,-0.72046,-0.52876,-0.77771,-0.84719,-0.90791,S
2,1.726,-0.78287,-0.5927,-0.85322,-0.94568,-0.97359,S
2,1.892,-0.84281,-0.63664,-0.91586,-0.99922,-1.0492,S
2,2.058,-0.89234,-0.65754,-0.97347,-1.03933,-1.10818,S
2,2.224,-0.95302,-0.72693,-1.03191,-1.08494,-1.17122,S
2,2.39,-1.00181,-0.76724,-1.09008,-1.14068,-1.22595,S
2,2.555,-1.05209,-0.81057,-1.14266,-1.23653,-1.26872,S
2,2.721,-1.10707,-0.85147,-1.2067,-1.31122,-1.32913,S
2,2.886,-1.15957,-0.89147,-1.26374,-1.38371,-1.37332,S
2,3.052,-1.21059,-0.93056,-1.30821,-1.43483,-1.41062,S
2,3.217,-1.25418,-0.9645,-1.35575,-1.48639,-1.44406,S
2,3.383,-1.30198,-1.00177,-1.40245,-1.53156,-1.48785,S
2,3.549,-1.34285,-1.03207,-1.44636,-1.58422,-1.52251,S
2,3.714,-1.3847,-1.07177,-1.48355,-1.63225,-1.56001,S
2,3.88,-1.42507,-1.09873,-1.53109,-1.67808,-1.59731,S
2,4.046,-1.46718,-1.12692,-1.56968,-1.70584,-1.65407,S
2,4.213,-1.50631,-1.15146,-1.61107,-1.73405,-1.70535,S
2,4.379,-1.54346,-1.17873,-1.64938,-1.77172,-1.73616,S
2,4.545,-1.58036,-1.20237,-1.68909,-1.79045,-1.77123,S
2,4.711,-1.61429,-1.22933,-1.72042,-1.8224,-1.80609,S
2,4.876,-1.64921,-1.25358,-1.75565,-1.81491,-1.8438,S
2,5.042,-1.68537,-1.27812,-1.77886,-1.8592,-1.88961,R
2,5.207,-1.71856,-1.30751,-1.80403,-1.88476,-1.92265,R
2,5.373,-1.74506,-1.32024,-1.32806,-1.24226,-1.34231,R
2,5.538,1.20886,0.29423,0.099,0.85182,-1.68042,R
2,5.704,7.66329,2.58321,3.27192,5.3231,1.97819,R
2,5.869,7.78366,5.05127,6.18421,6.3188,6.75572,R
2,6.035,6.62557,4.94824,6.69877,6.60436,8.00722,R
2,6.199,6.11711,4.61947,6.56957,6.87493,8.46452,R
2,6.365,5.72605,4.34282,6.24685,6.75374,8.33215,R
2,6.531,5.35182,4.04223,5.96804,6.61669,7.79336,R
2,6.696,5.05982,3.81194,5.91211,6.23617,7.50755,R
2,6.863,4.81216,3.63043,5.58716,6.06079,7.33687,R
2,7.028,4.61625,3.48195,5.41405,5.84904,7.17329,R
2,7.194,4.41515,3.3459,5.24794,5.72103,7.01295,R
2,7.359,4.23559,3.20803,5.09972,5.49254,6.87653,R
2,7.525,4.06941,3.09288,4.99122,5.28807,6.81086,R
2,7.69,3.93022,2.97016,4.87684,5.22858,6.54065,R
2,7.856,3.77666,2.86198,4.74568,5.02256,6.41964,R
2,8.022,3.65853,2.77199,4.61816,4.9395,6.24389,R
2,8.187,3.53445,2.68139,4.49624,4.81258,6.11173,R
2,8.352,3.41235,2.59442,4.39612,4.59114,6.07301,R
2,8.518,3.29248,2.53109,4.28762,4.46533,5.96072,R
2,8.684,3.18573,2.48776,4.2026,4.34503,5.92342,R
2,8.85,3.08766,2.45715,4.12905,4.26681,5.89159,R
2,9.017,2.98809,2.40503,4.06362,4.20027,5.82653,R
2,9.182,2.89472,2.34595,3.97245,4.09473,5.75051,R
2,9.349,2.812,2.30958,3.9168,4.05286,5.76693,R
2,9.515,2.74612,2.24262,3.86814,3.9839,5.6749,R
2,9.68,2.67059,2.19262,3.81948,3.9352,5.59017,R
2,9.845,2.60074,2.12929,3.75236,3.88122,5.51254,R
2,10.01,2.52397,2.07111,3.69867,3.73139,5.48112,R
2,10.176,2.4623,2.01021,3.66036,3.6697,5.44889,R
2,10.341,2.40137,1.96687,3.62372,3.62056,5.40206,R
2,10.507,2.34317,1.92021,3.58178,3.59126,5.33882,R
2,10.672,2.28373,1.87658,3.53032,3.54455,5.29585,R
2,10.838,2.23073,1.82567,3.48613,3.43041,5.28591,R
2,11.004,2.18194,1.78506,3.44698,3.40816,5.25977,R
2,11.169,2.13315,1.74416,3.43887,3.37114,5.18841,R
2,11.335,2.08411,1.6978,3.57143,3.30658,5.1274,R
2,11.5,2.02987,1.6581,3.39105,3.28742,5.07713,R
2,11.666,1.97687,1.61841,3.29933,3.19928,5.13145,R
2,11.831,1.93229,1.58841,3.25822,3.19003,5.14098,R
2,11.997,1.88895,1.55417,3.23613,3.18452,5.14868,R
2,12.162,1.84635,1.51902,3.21375,3.18033,5.09963,R
2,12.328,1.80598,1.48841,3.17348,3.1702,5.03537,R
2,12.496,1.76264,1.45054,3.12203,3.09088,5.02321,R
2,12.661,1.72301,1.42266,3.11336,3.09771,4.96159,R
2,12.827,1.68636,1.39357,3.08875,3.06642,4.95693,R
2,12.992,1.65293,1.36751,3.06722,3.08382,4.91253,R
2,13.158,1.62197,1.34206,3.03506,3.07854,4.87584,R
2,13.323,1.59448,1.30963,3.00765,3.05408,4.84402,R
2,13.489,1.56575,1.28115,2.98416,3.05805,4.7751,R
2,13.654,1.53528,1.24842,2.94473,3.06664,4.7753,R
2,13.82,1.51126,1.22479,2.93578,3.1475,4.8199,R
2,13.986,1.49491,1.20297,2.92292,3.21206,4.78219,R
2,14.152,1.47411,1.17055,2.89439,3.21096,4.80125,R
2,14.318,1.44736,1.08298,2.87538,3.23894,4.79415,R
2,14.483,1.42557,1.06419,2.86643,3.24203,4.79801,R
2,14.65,1.39882,1.10692,2.85189,3.25701,4.78037,R
2,14.815,1.37752,1.08752,2.83371,3.24599,4.72564,R
2,14.981,1.35226,1.0654,2.80602,3.19664,4.71368,R
2,15.146,1.32526,1.04268,2.79484,3.24555,4.60665,S
2,15.312,1.35498,1.00692,2.7638,3.23674,4.52922,S
2,15.478,1.3322,0.94935,2.76967,4.5365,5.76815,S
2,15.643,2.73547,1.71901,4.7194,6.05902,5.1497,S
2,15.809,4.62467,2.79714,6.88837,5.20654,6.50863,S
2,15.975,6.1825,3.10379,8.53245,5.59411,7.58884,S
2,16.141,6.04405,2.82471,8.25895,5.04856,6.84005,S
2,16.307,5.30749,2.46382,7.74467,4.78901,6.22991,S
2,16.474,4.76956,2.23383,7.35847,4.56801,5.80585,S
2,16.64,4.37304,2.03717,7.03687,4.34172,5.42902,S
2,16.806,4.06445,1.81325,6.77176,3.93476,5.18841,S
2,16.972,3.78236,1.60659,6.56286,3.72853,5.01084,S
2,17.139,3.61221,1.47538,6.4043,3.69504,4.8576,S
2,17.306,3.43761,1.36084,6.25245,3.64568,4.71571,S
2,17.471,3.25582,1.29418,6.11066,3.47426,4.59023,S
2,17.637,3.08369,1.15691,5.98706,3.39119,4.48604,S
2,17.802,2.96977,1.14116,5.86513,3.39207,4.3703,S
2,17.968,2.84717,1.08722,5.74656,3.37621,4.25435,S
2,18.134,2.72111,1.01389,5.63358,3.2482,4.12868,S
2,18.3,2.60322,0.9645,5.52144,3.22969,4.03564,S
2,18.465,2.48707,0.88935,5.42552,3.24467,3.9805,S
2,18.63,2.40459,0.86208,5.34777,3.26274,3.88928,S
2,18.796,2.32014,0.81451,5.26863,3.32047,3.80942,S
2,18.962,2.24584,0.78299,5.18278,3.23299,3.72185,S
2,19.128,2.16782,0.75118,5.11455,3.17659,3.62394,S
2,19.294,2.09055,0.63785,5.03065,3.01486,3.53435,S
2,19.46,2.01402,0.56482,4.96577,3.05827,3.48671,S
2,19.627,1.98034,0.53482,4.91767,3.06399,3.35556,S
2,19.792,1.90183,0.47604,4.8458,3.01883,3.27752,S
2,19.959,1.831,0.43119,4.78484,2.9622,3.19604,S
2,20.124,1.74852,0.36029,4.70178,2.72005,3.1336,S
2,20.29,1.69255,0.32241,4.64753,2.68502,3.06083,S
2,20.456,1.64525,0.29908,4.58293,2.65064,3.00245,S
2,20.622,1.59448,0.27181,4.53707,2.74517,2.96698,S
3,0.238,-0.0741,-0.06006,-0.0821,-0.07656,-0.21685,S
3,0.404,-0.15406,-0.11847,-0.15728,-0.11496,-0.37494,S
3,0.569,-0.22546,-0.1586,-0.21246,-0.15715,-0.48373,S
3,0.734,-0.30879,-0.21895,-0.27483,-0.22281,-0.67338,S
3,0.9,-0.39596,-0.29423,-0.32655,-0.25742,-0.88174,S
3,1.065,-0.46555,-0.34212,-0.38866,-0.31336,-1.03424,S
3,1.231,-0.5365,-0.40108,-0.47103,-0.37617,-1.20859,S
3,1.395,-0.6052,-0.43512,-0.50382,-0.38565,-1.35842,S
3,1.561,-0.65542,-0.47526,-0.55286,-0.42002,-1.47814,S
3,1.726,-0.69258,-0.48329,-0.59205,-0.47098,-1.59786,S
3,1.892,-0.74304,-0.53449,-0.61151,-0.50108,-1.70908,S
3,2.057,-0.80407,-0.58819,-0.65709,-0.54446,-1.83608,S
3,2.223,-0.85903,-0.61919,-0.70374,-0.58096,-1.96163,S
3,2.389,-0.90678,-0.64881,-0.73733,-0.58926,-2.03351,S
3,2.554,-0.94957,-0.6859,-0.76186,-0.60159,-2.12627,S
3,2.72,-0.97255,-0.6978,-0.78025,-0.66369,-2.12457,S
3,2.885,-1.06331,-0.76423,-0.83756,-0.72176,-2.32855,S
3,3.051,-1.11692,-0.81682,-0.88634,-0.76727,-2.44196,S
3,3.216,-1.17638,-0.85917,-0.94712,-0.80804,-2.53181,S
3,3.383,-1.22278,-0.89128,-0.98631,-0.84051,-2.63841,S
3,3.548,-1.25904,-0.92727,-1.03562,-0.89385,-2.71563,S
3,3.713,-1.3167,-0.97017,-1.07587,-0.92632,-2.82151,S
3,3.879,-1.37143,-1.00117,-1.11613,-0.9569,-2.89193,S
3,4.044,-1.41107,-1.01778,-1.15878,-0.98415,-2.97692,S
3,4.213,-1.44981,-1.05182,-1.1913,-1.01615,-3.06629,S
3,4.379,-1.49148,-1.08642,-1.22515,-1.04602,-3.14157,S
3,4.545,-1.53315,-1.11493,-1.25634,-1.07802,-3.23579,S
3,4.71,-1.59666,-1.15202,-1.29126,-1.09746,-3.30062,S
3,4.876,-1.54148,-1.07037,-1.19663,-1.0747,-3.34433,S
3,5.042,-1.52932,-1.12407,-1.20809,-1.11523,-3.41039,R
3,5.207,-1.61806,-1.23008,-0.93459,-1.14771,-2.9541,R
3,5.373,-0.17568,-0.54667,0.95538,-1.09295,-2.11801,R
3,5.538,4.62872,4.75812,6.82737,5.33818,13.39919,R
3,5.704,11.26559,17.77611,13.67074,9.65879,19.6391,R
3,5.869,10.75567,17.58457,13.98342,8.54024,17.08471,R
3,6.035,9.33672,15.85376,12.69083,7.45037,14.67238,R
3,6.2,8.4698,14.89826,11.9447,6.87296,13.35257,R
3,6.366,7.81528,14.12739,11.27188,6.37923,12.44436,R
3,6.531,7.4119,13.67925,10.85577,6.01349,11.73601,R
3,6.696,7.04454,13.2552,10.49217,5.70416,10.96962,R
3,6.862,6.66323,12.8497,10.19414,5.42067,10.30133,R
3,7.027,6.2729,12.46855,9.90225,5.12889,9.74038,R
3,7.193,5.91591,12.11065,9.64101,4.92362,9.3635,R
3,7.358,5.74586,11.88866,9.44028,4.69156,9.01868,R
3,7.528,5.52829,11.70764,9.26568,4.53583,8.67288,R
3,7.693,5.31928,11.47042,9.08361,4.38058,8.27608,R
3,7.859,5.16049,11.262,8.84903,4.18692,7.94146,R
3,8.025,4.89584,11.05385,8.85223,4.1772,7.58133,R
3,8.19,4.68007,10.83933,8.58326,3.9525,7.37516,R
3,8.356,4.53502,10.6691,8.54888,3.893,7.13646,R
3,8.522,4.39988,10.55367,8.37694,3.76975,6.89289,R
3,8.688,4.19785,10.29515,8.15835,3.57112,6.60465,R
3,8.854,4.06384,10.13599,8.03493,3.46516,6.40844,R
3,9.02,3.98005,10.03634,7.9243,3.35494,6.28945,R
3,9.186,3.90618,9.93393,7.80915,3.27506,6.02743,R
3,9.352,3.76811,9.78944,7.70092,3.18641,5.8181,R
3,9.519,3.59581,9.5943,7.52205,3.00982,5.65006,R
3,9.685,3.44288,9.46614,7.41862,2.9015,5.41937,R
3,9.851,3.31945,9.33965,7.30826,2.82921,5.22898,R
3,10.017,3.20864,9.23004,7.22803,2.74056,5.05803,R
3,10.183,3.13814,9.15198,7.14539,2.62631,4.97133,R
3,10.348,2.98138,8.98009,7.02383,2.53576,4.75764,R
3,10.514,2.92169,8.89788,6.94093,2.45707,4.59081,R
3,10.679,2.84084,8.81816,6.87402,2.40966,4.46721,R
3,10.845,2.76358,8.72904,6.80578,2.32338,4.32515,R
3,11.011,2.69534,8.64849,6.73754,2.23307,4.1996,R
3,11.176,2.58903,8.54248,6.64717,2.16836,4.08474,R
3,11.342,2.54331,8.50096,6.58266,2.11314,4.08474,R
3,11.507,2.53227,8.473,6.54721,2.07308,4.04224,R
3,11.673,2.53204,8.36588,6.49603,2.0252,3.92034,R
3,11.838,2.50569,8.27149,6.42779,1.942,3.76177,R
3,12.004,2.36515,8.14832,6.32542,1.86188,3.49902,R
3,12.169,2.31447,8.10209,6.27051,1.80973,3.33729,R
3,12.335,2.25096,8.03954,6.22439,1.77418,3.2642,R
3,12.501,2.22393,7.98196,6.18254,1.73626,3.13234,R
3,12.666,2.16514,7.90889,6.12789,1.68458,3.0845,R
3,12.832,2.00253,7.768,6.02473,1.60565,2.80402,R
3,12.998,2.05906,7.82364,5.99488,1.57602,2.75959,R
3,13.164,2.03586,7.75388,5.91837,1.50302,2.64205,R
3,13.328,1.90816,7.67555,5.86852,1.45205,2.46478,R
3,13.494,1.83969,7.59417,5.80375,1.39043,2.58887,R
3,13.66,1.69148,7.4591,5.72831,1.33235,2.38368,R
3,13.826,1.63045,7.3899,5.68166,1.28684,2.2523,R
3,13.992,1.59306,7.33952,5.63954,1.24702,2.07916,R
3,14.157,1.52414,7.28195,5.59422,1.2072,2.06483,R
3,14.323,1.48314,7.22908,5.54384,1.16122,2.27149,R
3,14.488,1.34238,7.09815,5.47133,1.11191,2.07309,R
3,14.654,1.30499,7.05276,5.43188,1.06403,1.87469,R
3,14.82,1.264,7.00986,5.39483,1.0382,1.74647,R
3,14.989,1.16985,6.93761,5.35085,1.02753,1.75157,R
3,15.155,1.1444,6.91547,5.30606,0.99458,1.56046,S
3,15.321,1.10408,7.08598,5.33458,1.12045,3.21077,S
3,15.488,2.96764,10.18415,7.66147,4.36067,15.92662,S
3,15.654,10.89779,15.7519,11.6696,5.21279,18.90525,S
3,15.821,11.26537,12.28863,10.49403,3.87807,20.91277,S
3,15.986,9.71398,10.49278,9.5016,3.05012,14.61944,S
3,16.154,8.30021,10.21737,8.82318,2.90672,10.33776,S
3,16.319,7.60312,9.75207,8.23219,2.56515,8.73432,S
3,16.485,6.82021,9.21038,7.84247,2.27526,7.82247,S
3,16.651,6.43845,8.94411,7.55031,2.07924,7.33607,S
3,16.817,6.21051,8.81014,7.31919,1.88819,6.74403,S
3,16.983,5.80059,8.4265,7.04623,1.67629,6.35574,S
3,17.148,5.43955,8.114,6.79112,1.50231,6.27075,S
3,17.314,5.1463,7.83997,6.57733,1.34539,6.02378,S
3,17.479,4.8508,7.59666,6.38807,1.21147,5.73918,S
3,17.645,4.63863,7.37384,6.22679,1.0894,5.75351,S
3,17.81,4.38862,7.08321,6.05485,0.95381,5.57697,S
3,17.976,4.18141,6.89914,5.91037,0.84288,5.41451,S
3,18.142,4.0001,6.72863,5.78642,0.74523,5.00849,S
3,18.308,3.83816,6.60075,5.68806,0.66843,4.71927,S
3,18.474,3.69806,6.47702,5.58969,0.59021,4.53933,S
3,18.639,3.58049,6.37489,5.50919,0.52289,4.2285,S
3,18.805,3.48612,6.28437,5.43588,0.46909,4.00485,S
3,18.97,3.3868,6.20964,5.3783,0.41504,3.73627,S
3,19.136,3.30729,6.13989,5.31646,0.36432,3.559,S
3,19.301,3.21382,6.06737,5.25381,0.3098,3.53326,S
3,19.467,3.08048,5.9716,5.17704,0.26192,3.44123,S
3,19.632,2.99377,5.90959,5.12559,0.21617,3.25497,S
3,19.798,2.91899,5.84593,5.06508,0.17801,3.09276,S
3,19.964,2.83138,5.7831,5.01017,0.12942,3.07017,S
3,20.129,2.7039,5.68068,4.9254,0.07206,3.09688,S
3,20.295,2.61561,5.60705,4.87022,0.03129,2.85891,S
3,20.461,2.53137,5.55529,4.85396,0.01683,2.65298,S
3,20.627,2.54308,5.69092,4.85103,0.02536,2.48178,S
4,0.239,-0.09108,-0.04107,-0.1064,-0.10286,-0.39369,S
4,0.405,-0.23236,-0.21626,-0.26259,-0.18547,-0.58986,S
4,0.57,-0.32514,-0.31275,-0.31364,-0.26834,-0.70191,S
4,0.736,-0.41008,-0.3857,-0.44835,-0.337,-0.87304,S
4,0.901,-0.50582,-0.49168,-0.52645,-0.41303,-1.05456,S
4,1.066,-0.58313,-0.56348,-0.60808,-0.4767,-0.98526,S
4,1.232,-0.65261,-0.60598,-0.67783,-0.51484,-1.22434,S
4,1.397,-0.72653,-0.70564,-0.60176,-0.57851,-1.2068,S
4,1.562,-0.75258,-0.70621,-0.69957,-0.6356,-1.37384,S
4,1.727,-0.85193,-0.76997,-0.8176,-0.69531,-1.52148,S
4,1.896,-0.91018,-0.85096,-0.88533,-0.74477,-1.66895,S
4,2.061,-0.98918,-0.93712,-0.9705,-0.78687,-1.66043,S
4,2.228,-1.05357,-1.00719,-1.01119,-0.8408,-1.91739,S
4,2.394,-1.10145,-1.05515,-1.07539,-0.88499,-1.95843,S
4,2.559,-1.158,-1.10225,-1.11001,-0.92235,-2.02348,S
4,2.726,-1.19655,-1.15136,-1.14413,-0.95523,-2.05055,S
4,2.892,-1.24484,-1.2246,-1.19316,-0.98575,-2.15476,S
4,3.059,-1.3103,-1.28347,-1.26089,-1.02916,-2.24348,S
4,3.224,-1.36685,-1.35096,-1.16182,-1.06362,-2.31909,S
4,3.391,-1.4126,-1.39117,-1.24421,-1.09861,-2.39401,S
4,3.556,-1.4395,-1.41874,-1.32332,-1.13281,-2.2634,S
4,3.722,-1.49691,-1.48623,-1.39004,-1.16859,-2.307,S
4,3.888,-1.53101,-1.52759,-1.4143,-1.19437,-2.29695,S
4,4.052,-1.56702,-1.55516,-1.44514,-1.22068,-2.38141,S
